meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,rangeEntropy,percentile10Entropy,percentile25Entropy,percentile75Entropy,percentile90Entropy,kurtosisEntropy,skewnessEntropy,autoCorrEntropy,y_true,y_conformal
2.71157625,2.7111,0.0238025826526765,0.0278249999999999,0.1354000000000002,2.68179,2.6968,2.7212,2.7463,0.0841561165377924,0.0844893790552164,0.9953406575134212,1.0,1.0
2.7189411,2.7209,0.0266547181712731,0.0322,0.1572999999999997,2.68379,2.7034,2.73233,2.74851,0.4675007117658492,-0.2220603555991679,0.9965720195363984,1.0,1.0
2.68852145,2.6913,0.0247041396307886,0.037325,0.1344000000000003,2.65409,2.670475,2.7047,2.7182,-0.2190438922458737,-0.3965238062321027,0.9980478710344444,1.0,1.0
2.65480665,2.6555,0.0380147241312823,0.0452249999999998,0.2381999999999999,2.60829,2.6318,2.67183,2.7040200000000003,0.6724025190021199,-0.1541142568936084,0.9981796176781288,-1.0,-1.0
2.69542295,2.6957,0.0254199745927784,0.0359999999999995,0.1333000000000002,2.662,2.6775,2.709,2.7263,-0.327317089505891,0.0362574061997843,0.99685660181386,1.0,1.0
2.6561279000000004,2.6572,0.0233527268555515,0.0353500000000002,0.1352999999999999,2.6257,2.638775,2.6702,2.6876,-0.395869635043875,-0.1969271585610102,0.996813058068802,-1.0,-1.0
2.6858539,2.686,0.0228992957269432,0.02915,0.1327000000000002,2.6593,2.670975,2.69723,2.7162,0.2385856218667568,-0.0478387691803557,0.995952041703343,1.0,1.0
2.64863465,2.65205,0.03931006212635,0.0521249999999997,0.2178,2.5996,2.6223,2.6692,2.6922,0.1354354944636902,-0.1642458660823018,0.99735359751938,-1.0,-1.0
2.7004459,2.69915,0.0304664904967736,0.0434749999999999,0.1404,2.66109,2.679875,2.7184,2.74091,-0.512223044272023,-0.016531747705072,0.997720841412564,1.0,1.0
2.6627424,2.6626,0.0336380760781588,0.0499,0.1793,2.62189,2.6384,2.6834,2.70201,-0.3069482692210035,-0.0202070180348245,0.9982317411163764,-1.0,-1.0
2.6492495,2.6517,0.0327419139597855,0.0437500000000001,0.1659000000000001,2.6013,2.628675,2.6662,2.69022,-0.4335342600730785,-0.1185459850619176,0.997175047317967,-1.0,-1.0
2.65907315,2.65735,0.0280942505519812,0.0372999999999996,0.1547999999999998,2.624,2.6394,2.6729,2.69801,-0.1040334171437189,0.3084398582630071,0.9964089526540876,-1.0,-1.0
2.63243145,2.63035,0.0379323816270149,0.0400499999999999,0.2272999999999996,2.5848,2.609775,2.64453,2.6855100000000003,0.5935227006695745,0.3034814351392245,0.9975337790225208,-1.0,-1.0
2.6824456,2.6797,0.0263772879697667,0.0316999999999998,0.1440999999999999,2.64999,2.6663,2.6923,2.71883,0.1750786719982433,0.4293386465381922,0.9977386556093218,1.0,1.0
2.6692097,2.6721,0.0320513410937826,0.0430000000000001,0.1665999999999998,2.6256,2.6488,2.6879,2.70921,-0.1991871474397424,-0.3579271385597453,0.996989570885228,-1.0,-1.0
2.70878435,2.70615,0.0230821309691609,0.0285250000000001,0.1282999999999998,2.68129,2.694175,2.7192,2.74101,0.0232188923815241,0.296349982803311,0.996802483951984,1.0,1.0
2.67821205,2.6773,0.0307173727684758,0.0420000000000002,0.1573000000000002,2.6403,2.6571,2.69293,2.7211,-0.2181660526373083,0.1407433658665352,0.9979458982302516,1.0,1.0
2.63496395,2.63435,0.0334199927498122,0.0457499999999995,0.1832000000000002,2.59269,2.6130750000000003,2.65293,2.67951,-0.2056617591181395,-0.1121439857764797,0.9973211293563228,-1.0,-1.0
2.6855618000000003,2.6881500000000003,0.0277350522040251,0.0373000000000001,0.1238000000000001,2.64829,2.6684,2.7022,2.71941,-0.3626295761269205,-0.2960902006772186,0.9980702524897088,1.0,1.0
2.68794425,2.68975,0.030020752437897,0.0373000000000001,0.1554999999999999,2.64589,2.6696,2.7043,2.72641,-0.2123216233611859,-0.1946040705904058,0.99767093393272,-1.0,1.0
2.6532171,2.6536,0.0287248036997644,0.0378000000000002,0.1497999999999999,2.6153,2.6329,2.6662,2.6869,0.0911533930317531,0.2870071410287435,0.9974485665200782,-1.0,-1.0
2.65790975,2.655,0.0338462116039225,0.0447999999999999,0.165,2.61469,2.635875,2.673,2.7038100000000003,-0.2431677139006858,0.3201846596031192,0.9984421198470332,-1.0,-1.0
2.6652119,2.66635,0.0304676052289969,0.036,0.165,2.62579,2.6459,2.6792,2.7059400000000005,-0.0494593660087625,0.0970301090872733,0.9971652581504282,-1.0,-1.0
2.6539171500000003,2.6526,0.0273807061793062,0.0307249999999998,0.1616999999999997,2.61799,2.6389,2.6648,2.6905,0.3712780100525994,0.0993000177114619,0.9964478184157038,-1.0,-1.0
2.66188585,2.6601,0.036343975632524,0.05295,0.1667999999999998,2.6138,2.636775,2.6804,2.7124,-0.573088540588349,0.0078407416553878,0.9972452027170716,-1.0,-1.0
2.6787473,2.6791,0.0313443381284403,0.04475,0.1695000000000002,2.6408,2.6553,2.694,2.7215,-0.1671808995254857,-0.0656545313439075,0.9980289135628702,1.0,1.0
2.6872285,2.68945,0.0383792254709497,0.0439749999999996,0.1867999999999998,2.63648,2.6694500000000003,2.70786,2.73341,0.3241056876990966,-0.5314048112737826,0.9981619045074626,-1.0,1.0
2.6533354,2.6528,0.0284114127920453,0.0366249999999999,0.1579999999999999,2.6199600000000003,2.636375,2.6688,2.68862,0.383822020995598,-0.3731741437411683,0.9965623722991545,-1.0,-1.0
2.63425555,2.62965,0.0417257805103451,0.047225,0.2507000000000001,2.58528,2.6108,2.6522,2.69332,0.5442985509761469,-0.0716609279977337,0.9983618387390794,-1.0,-1.0
2.6737759,2.6726,0.027827343372841,0.0385249999999999,0.1533999999999999,2.63909,2.6535,2.6881,2.7133,-0.2383014123134494,0.0747787017391189,0.9982230926263488,-1.0,1.0
2.6898916,2.6913,0.0255235150290864,0.0365249999999997,0.1379999999999999,2.6578,2.6724,2.70533,2.72222,-0.1309684370090074,-0.3391738313883092,0.9975337957163588,1.0,1.0
2.6932307,2.6915,0.029121042692699,0.0436999999999998,0.1439999999999996,2.65509,2.6719,2.7108,2.73352,-0.6496731375894065,0.0257082647690915,0.9978655355509154,1.0,1.0
2.69147045,2.6919,0.0235092720388679,0.0297,0.1444,2.66138,2.6764,2.703,2.71911,0.4379664183935361,0.2676348604740483,0.9951576679074547,1.0,1.0
2.67853115,2.67895,0.0243226689464273,0.0364249999999999,0.1309,2.64748,2.660275,2.6933,2.7099100000000003,-0.4136582160632098,-0.0908574180915209,0.9966580048888593,1.0,1.0
2.69973355,2.702,0.0205901777407942,0.0304000000000002,0.0975999999999999,2.67139,2.6849,2.71253,2.725,-0.422551514967568,-0.3906651664159419,0.9963754242722384,1.0,1.0
2.65432745,2.6517,0.0361685273614713,0.0595250000000002,0.1627,2.61059,2.6241,2.67933,2.7039,-0.8277805916433145,0.1091067023375938,0.9978211684104716,-1.0,-1.0
2.66815755,2.6685,0.0290641724980688,0.0392000000000001,0.1592000000000002,2.631,2.647,2.68143,2.7074,-0.1231578472429668,0.2234622057812542,0.9975591543106482,-1.0,-1.0
2.66115975,2.6621,0.0314495870392204,0.0399499999999997,0.1786999999999996,2.6199,2.642075,2.6775,2.7017,0.181633970611406,-0.31357938146116,0.9941833307105384,-1.0,-1.0
2.6474155,2.6481,0.0355816650783799,0.0498500000000001,0.2019000000000002,2.60008,2.623875,2.66843,2.6875,0.0342942231577518,-0.0889630842108965,0.9968265678268352,-1.0,-1.0
2.6785278,2.6754,0.0355311108348725,0.0490249999999998,0.1877999999999997,2.63729,2.6524,2.6957,2.7296,-0.1946701352735509,0.2164947947632731,0.996329243259853,1.0,1.0
2.7055780000000005,2.7061,0.028541583978469,0.0418249999999997,0.1495000000000002,2.66978,2.684375,2.7221,2.74071,-0.3183336497354752,-0.0153701171195371,0.9963827973168848,1.0,1.0
2.6631045,2.6629,0.0255812382372315,0.0389499999999998,0.1298999999999996,2.62948,2.64405,2.67883,2.696,-0.6506300563461886,-0.021891951932573,0.9966141707939664,1.0,-1.0
2.6205681,2.6151,0.0398891440418317,0.0433499999999997,0.2067999999999998,2.57379,2.59885,2.63143,2.67911,0.1320848739873921,0.3508852179356115,0.99728223677198,-1.0,-1.0
2.6643231000000003,2.6632,0.0337143225705337,0.04,0.1672000000000002,2.6215,2.6437,2.67703,2.7145200000000003,-0.1106127385021609,0.0804004929652841,0.9980419567969614,1.0,-1.0
2.67725695,2.6789,0.027776370023772,0.033725,0.1687000000000003,2.6405,2.658475,2.6891,2.71293,0.1777603501748217,0.1164784376692126,0.9971485290868524,1.0,1.0
2.6955393,2.69485,0.0223771444896349,0.0275249999999998,0.1356000000000001,2.66859,2.6819,2.70613,2.7224,0.4520192767101729,0.155212903155578,0.9965306505899064,1.0,1.0
2.6986059,2.7011,0.0272459570430183,0.0372000000000003,0.1760999999999999,2.6642,2.6811,2.7143,2.7295,0.4938747313965361,-0.1880029785494537,0.9970508039882756,1.0,1.0
2.66167745,2.663,0.0355417537059934,0.0411499999999995,0.1939000000000001,2.61699,2.6412750000000003,2.6757,2.70851,0.2275534584000982,-0.0352158507921419,0.9979035282433792,-1.0,-1.0
2.676033,2.6765,0.0322488486771233,0.0447999999999999,0.1607000000000003,2.63428,2.6519,2.6911,2.72052,-0.3718028805701543,0.1994745098307239,0.995939996455691,1.0,1.0
2.6693848,2.6697,0.0284090883162413,0.0384499999999996,0.1646999999999998,2.63229,2.650275,2.6853,2.7052,0.0090461403380195,0.0577712760027087,0.9977326889689636,1.0,-1.0
2.6945871,2.69505,0.0250750546079166,0.0290000000000003,0.1562000000000001,2.6658600000000003,2.6809,2.70683,2.7218,1.415255184017468,-0.379473096190488,0.9950388604528542,1.0,1.0
2.6032189,2.60095,0.049876719847941,0.082125,0.2269999999999998,2.5389,2.561525,2.6341,2.66801,-0.80524547233412,0.1740777566359682,0.998393599064122,-1.0,-1.0
2.64726615,2.6488,0.0249455410680446,0.0313999999999996,0.1303,2.61019,2.6331,2.6607,2.67811,-0.1728057420433266,-0.2849882624767788,0.9961471301801074,-1.0,-1.0
2.70217095,2.7027,0.027931614545126,0.0373000000000001,0.1507,2.6636,2.6832,2.7177,2.7399,-0.2708584936508669,-0.120766991938905,0.9984055167024094,1.0,1.0
2.7084317500000004,2.7077,0.0256822607442861,0.0348000000000001,0.1482000000000001,2.6771,2.6917,2.72303,2.74012,0.024475396243428,-0.1074893620630502,0.9955983133289252,1.0,1.0
2.63631545,2.6376,0.0341882628441033,0.0460249999999997,0.1924000000000001,2.58719,2.614675,2.6542,2.67991,-0.2444088408790792,-0.147861920227399,0.996268353319119,-1.0,-1.0
2.6727739,2.6722,0.0221379364167033,0.02685,0.1187999999999998,2.64509,2.659175,2.683,2.7021,0.1763962326121748,0.0058558478151387,0.9967477699279982,1.0,1.0
2.68690395,2.6869,0.0253632805330363,0.0323999999999999,0.1446999999999998,2.6541,2.6702,2.69883,2.7187,0.1605507769201204,0.0556006127255166,0.9973196025633358,1.0,1.0
2.7074393,2.70805,0.0189213275303293,0.0251249999999996,0.1126999999999998,2.6836,2.6957750000000003,2.7185,2.7306,0.1132720926409494,-0.2847349584553381,0.9938492357509922,1.0,1.0
2.6992265000000004,2.6987,0.0260293652967182,0.0408000000000003,0.1230000000000002,2.66599,2.6773,2.7143,2.734,-0.6887059256759644,0.194519292527011,0.9974595744567004,1.0,1.0
2.6533059000000003,2.6511,0.0360389501122049,0.0476249999999995,0.1768,2.6071,2.6290750000000003,2.6687,2.70411,-0.3150456382113935,0.1879805023458577,0.995846662343632,1.0,-1.0
