SafetyMargin,Eta,Tau,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy,rangeEntropy,percentile10Entropy,percentile25Entropy,percentile75Entropy,percentile90Entropy,kurtosisEntropy,skewnessEntropy,autoCorrEntropy,adfStatEntropy,output
0.0038455526810139,0.4207764565944671,0.3841547966003418,2.63675545,2.6348,0.0292673729654285,0.0390499999999995,0.1629999999999998,2.60278,2.6175,2.6519,2.674,0.2467617465516407,0.1681076519286837,0.9968408931169004,0.9973395628983496,85
0.025929806753993,0.971415638923645,0.647399365901947,2.64723665,2.651,0.0333067436381508,0.0469249999999998,0.1484999999999998,2.59856,2.625575,2.6681,2.6876,-0.4986424288460309,-0.4475387108314334,0.9979843393945708,0.9984835811851636,1
0.0400175936520099,0.979826271533966,0.5067325234413147,2.67822,2.67795,0.0339208854542448,0.0494999999999996,0.1734,2.6359,2.6516,2.6963,2.72251,-0.4077612088370954,0.1577244771942139,0.9980516472908884,0.9985509227522646,0
0.0678543969988823,0.3698672950267792,0.1435256451368332,2.6923133000000004,2.6924,0.0261061849589326,0.0285249999999996,0.1746000000000003,2.6597,2.676775,2.70193,2.7227,2.069848287666362,0.6325727142965094,0.996084621108648,0.9965829125649304,0
0.0231107175350189,0.1745025366544723,0.3101378977298736,2.67369595,2.672,0.0373182530217787,0.0475000000000003,0.209,2.6238,2.6506,2.69293,2.7204,0.0963132511418591,-0.0406338759475091,0.9976534842350946,0.9981525605153524,16
0.0657971054315567,0.3969378769397735,0.2798491418361664,2.6808304000000005,2.6774,0.0364579110185978,0.0503999999999997,0.2006000000000001,2.63837,2.6568,2.70153,2.7315,0.0283189334314424,-0.1161604315019311,0.9981833565825392,0.998682697931505,0
0.0616483092308044,0.5964811444282532,0.817258358001709,2.67931625,2.6802,0.029899773927866,0.0419499999999999,0.1400999999999999,2.63678,2.6579,2.696,2.7161,-0.4484034091354814,0.0039863138077039,0.9981257795273708,0.9986250920734078,5
0.0631832033395767,0.9285740852355956,0.1259146630764007,2.6972573000000004,2.69735,0.0325776479616009,0.0456250000000002,0.1693000000000002,2.6553,2.6754,2.71563,2.7393,-0.3121696283268353,-0.1832693243904371,0.9956791671108668,0.996177255738736,0
0.0549903772771358,0.4200409948825836,0.5702832341194153,2.67223005,2.6731,0.027585265305911,0.0318249999999999,0.1572,2.6299,2.6572,2.6862,2.70331,0.3953919962927466,0.0339736676781782,0.996787752025043,0.9972863952226544,12
0.0585104301571846,0.2268177568912506,0.7044879794120789,2.66541505,2.6661,0.0252522982814931,0.0322249999999999,0.1589999999999998,2.63299,2.649175,2.6774,2.69732,0.3176153405939308,-0.2365327069806915,0.9969971471437984,0.997495895091344,19
0.0866741612553596,0.7532604336738586,0.186062291264534,2.7125522500000003,2.7134,0.0261986168516106,0.0327249999999996,0.1655999999999999,2.6805,2.696175,2.726,2.74451,0.4296833914780067,-0.1821877320483648,0.995591265968904,0.996089310624216,0
0.081470213830471,0.9100818037986756,0.3688543438911438,2.7031135,2.7035,0.0216258368103988,0.0258000000000002,0.1347999999999998,2.67758,2.691,2.71383,2.72813,0.9326041481258835,-0.2732492505703864,0.9966350232010728,0.9971335899960706,0
0.0408397726714611,0.717677652835846,0.1279625445604324,2.6617013500000004,2.6599,0.0312372468885703,0.0408249999999998,0.1920999999999999,2.62509,2.6401,2.6755,2.7026,0.5200142102400753,0.4534872126788176,0.9970125306028484,0.9975112862459714,0
0.0708257108926773,0.9661457538604736,0.2671460509300232,2.69728755,2.69695,0.0261608279685009,0.0376000000000003,0.1535999999999999,2.66589,2.6792,2.7112,2.73122,0.09989103335554,-0.158135185245174,0.9945642422184232,0.9950617731049762,0
0.0459037125110626,0.1114733219146728,0.1618034839630127,2.66535675,2.6661,0.0256597261177414,0.0325999999999999,0.1538999999999997,2.6334,2.6495,2.6782,2.69721,0.258821865541285,-0.0596292925265543,0.9960297682467022,0.9965280322628334,1
0.0806876793503761,0.622991681098938,0.1303701847791671,2.705614,2.7062,0.0287333723046912,0.0370250000000003,0.1469,2.66728,2.6874,2.7215,2.7444,-0.2365305597544207,-0.1410800685468271,0.9970243138220524,0.9975230753597324,0
0.0059479982592165,0.7482230067253113,0.6289296746253967,2.63015325,2.62975,0.039934158554269,0.0473249999999998,0.2198999999999999,2.57729,2.604775,2.6471,2.68281,0.3127773577532067,0.2851275010230323,0.9977044356698558,0.9982035374385748,107
0.0025902395136654,0.351574033498764,0.0305918958038091,2.644357,2.64435,0.0274816797339609,0.0385499999999998,0.1558000000000001,2.6106,2.624575,2.65823,2.6813,-0.2871507269142244,0.1107391860491837,0.995953307407646,0.9964515331742332,11
0.0779644697904586,0.0355890356004238,0.4162314534187317,2.6904062000000004,2.6917,0.0289618946472774,0.0459,0.1307,2.65329,2.6666,2.707,2.7304,-0.8097402005686023,-0.0232211454527399,0.9966080224625012,0.9971065757503764,0
0.0862825587391853,0.9680229425430298,0.8181209564208984,2.69542395,2.6939,0.0304884458672051,0.0412999999999996,0.1484000000000001,2.6567,2.6739,2.7109,2.73661,-0.351066807429754,0.2560720109730054,0.9971621105526556,0.9976609410231668,0
0.0293941777199506,0.1949077993631363,0.0936082005500793,2.6722032,2.67305,0.0323369567176628,0.0489749999999999,0.1644999999999998,2.63069,2.64725,2.6921,2.71311,-0.401510628399687,-0.1872369026061346,0.9970580001678472,0.9975567785571252,0
0.0393389500677585,0.514063835144043,0.3339943885803222,2.6724879,2.6726,0.023176763009316,0.0307499999999998,0.1266000000000002,2.6412,2.656775,2.6839,2.7038200000000003,-0.292787556265079,0.1052522075735565,0.994938898936892,0.9954366172455148,0
0.0736809000372886,0.6317610144615173,0.0679256916046142,2.698659,2.6976500000000003,0.0277440840360607,0.0383999999999997,0.1585,2.66658,2.6806,2.7142,2.7351,0.2417869178676932,-0.3359070641052983,0.9972196314087636,0.9977184906540908,0
0.075626328587532,0.8952217698097229,0.9534087777137756,2.6890203,2.6915,0.0270875650051827,0.0387249999999999,0.1476000000000001,2.6508,2.670475,2.7057,2.7212,-0.3348419651370578,-0.2196321291386673,0.9976894519146188,0.9981885461877126,0
0.0037376971449702,0.4911262989044189,0.1065402776002883,2.6443085,2.6422,0.0312176971884538,0.036,0.1739000000000001,2.60559,2.6245,2.65573,2.6838100000000003,0.4082878078270124,0.5290590056251265,0.99522753522372,0.9957253979226816,25
0.0536631159484386,0.5586308836936951,0.948582887649536,2.66693575,2.6663,0.0320864040823757,0.0504499999999996,0.1456999999999997,2.62368,2.6406,2.6854,2.70891,-0.8536423145761121,0.064850815194215,0.9981024825662782,0.998601783458007,13
0.0058169453404843,0.0611194297671318,0.673349916934967,2.6472155,2.64305,0.0320383078477937,0.04475,0.1585999999999998,2.6082,2.623875,2.66353,2.69391,-0.4284115206973293,0.3196423910917698,0.996798770010204,0.9972974187195636,161
0.0789911374449729,0.3805359899997711,0.0771509781479835,2.6944912000000003,2.6969,0.0272883296036968,0.0378249999999997,0.1476999999999999,2.6553,2.6759,2.70983,2.73051,-0.2576092213008785,-0.2706198728422812,0.9977637222309794,0.9982628536578084,0
0.0519338361918926,0.2117040753364563,0.4806418418884277,2.6895961500000003,2.68685,0.0290475177971801,0.0342000000000002,0.1524999999999998,2.65219,2.6706,2.70143,2.73071,0.1521388177256963,0.5085213393534193,0.9976542144024508,0.9981532910479746,0
0.0572741813957691,0.0940534099936485,0.1730563342571258,2.6881669,2.6885,0.0324907195117313,0.0448249999999998,0.1556999999999999,2.64349,2.6654,2.7056,2.7328,-0.5436007775493059,0.0009876842380066,0.9975336794573132,0.9980326958052156,0
0.000288164766971,0.8374988436698914,0.228665679693222,2.64425285,2.6462,0.0344080101412084,0.0475249999999998,0.1625000000000001,2.5968,2.6210750000000003,2.6644,2.69072,-0.5154709477643742,-0.2340889057490235,0.9973721950901048,0.9978711306554324,31
0.0397412441670894,0.2228645086288452,0.556194007396698,2.6634354000000005,2.66395,0.0322495742117628,0.0404249999999999,0.1704999999999996,2.62669,2.6427,2.6771,2.70921,0.2811338653843269,-0.2589762013967167,0.9981898129102456,0.99868915748899,3
0.0685464888811111,0.6405457854270935,0.359494149684906,2.6883805,2.6885,0.0267962374177793,0.0308250000000001,0.1768,2.6555,2.672975,2.7001,2.71951,1.1675021260391265,0.1222765724871187,0.9957259407050694,0.9962240527314352,0
0.0007110478472895,0.4202175438404083,0.1988694071769714,2.6511852000000005,2.6497,0.0341437071941521,0.0454500000000002,0.209,2.609,2.628675,2.66866,2.69361,0.2386950740943114,0.1207324184357675,0.997163298334834,0.9976621293995336,23
0.0580568015575408,0.1274714469909668,0.1007122918963432,2.6894634,2.6918,0.0353311294815209,0.0435249999999998,0.2046000000000001,2.64255,2.6677,2.7052,2.73183,0.266645317898269,-0.0016848722598173,0.9975353408357788,0.998034358014786,0
0.0200627204030752,0.141938254237175,0.2501492500305176,2.6483343999999995,2.6476,0.0362725154440659,0.0454249999999998,0.2006999999999998,2.60289,2.625275,2.6665,2.69512,0.0606832979008649,0.1254158701307852,0.997359745566218,0.99785867490367,23
0.0457718893885612,0.6682136058807373,0.7057682275772095,2.6642202,2.6638,0.0308238005761781,0.0367250000000001,0.1661999999999999,2.62487,2.6458,2.677,2.7039,0.0409078371922353,0.1522401060814685,0.9972715488657842,0.9977704340828256,5
0.0467153303325176,0.0566428042948246,0.6412563920021057,2.66911305,2.66155,0.0340018691353504,0.0477000000000003,0.1605000000000003,2.62868,2.6462,2.68563,2.7189400000000004,-0.4850652734301182,0.3696285236022106,0.9980854295032464,0.998584721864178,33
0.0692515298724174,0.5102051496505737,0.6616060733795166,2.6835528,2.6823,0.0232903757410652,0.0299249999999999,0.1295999999999999,2.652,2.669,2.69563,2.71401,-0.1494684433700865,-0.096487071400189,0.9953145784840258,0.9958124847263892,0
0.0588470511138439,0.5826396942138672,0.8173888325691223,2.67558655,2.67705,0.0283135221068926,0.0363000000000002,0.1354000000000002,2.6372,2.6574,2.69003,2.71353,-0.2775216841005496,-0.2151598760639345,0.9983072288810692,0.9988066321971678,0
0.0329912342131137,0.7689206004142761,0.1917048096656799,2.67834325,2.6768,0.0281525104464504,0.0411999999999999,0.1436000000000001,2.64398,2.6574,2.6937,2.7179,-0.5306802788428038,0.0659361566861429,0.9966759493209648,0.9971745365892596,0
0.0400862991809845,0.1067425161600112,0.8069579005241394,2.6651699,2.6699,0.0369693875252214,0.04915,0.2017999999999999,2.6184,2.641575,2.6863,2.7082200000000003,0.5768218552002105,-0.6005446941183267,0.9982424637483523,0.9987418346656854,35
0.0120857097208499,0.0984593108296394,0.8408526182174683,2.63762175,2.6385,0.0358138474886111,0.052,0.173,2.5876,2.6121,2.65893,2.68401,-0.5611811156808302,-0.1027042113262255,0.9978892632754484,0.9983884575042008,237
0.088760457932949,0.2762092351913452,0.9397586584091188,2.6833847,2.6809,0.0284517207899627,0.0401250000000001,0.1431,2.64869,2.6639,2.69923,2.72121,-0.3896420942595919,0.0216669941023558,0.9975780961831366,0.998077134750512,0
0.0751807764172554,0.0413069687783718,0.0016216377262026,2.69943725,2.7019,0.0294152686106637,0.0403250000000001,0.1577000000000001,2.66049,2.679875,2.7163,2.73531,-0.2841961334081397,-0.2649154499663275,0.9975551979707764,0.998054225083318,0
0.0116663929075002,0.7501360177993774,0.139007106423378,2.6605947000000008,2.65855,0.040125354103235,0.0526249999999999,0.1911,2.6112,2.632175,2.678,2.7216,-0.4417374077659826,0.2551437293565468,0.99682246547245,0.997321126035468,1
0.0191533714532852,0.076648436486721,0.3049272298812866,2.64676505,2.6447,0.0392374563841426,0.0534249999999998,0.2067999999999998,2.59599,2.6210750000000003,2.66633,2.6949,-0.1397244356278197,0.1829316142356731,0.998282721434646,0.9987821124908914,53
0.082621194422245,0.281973123550415,0.8345904350280762,2.69191295,2.6935,0.0242206463022252,0.0328249999999998,0.1316999999999999,2.66169,2.676675,2.7044,2.72261,0.2984727287325022,-0.4069872313840909,0.9975909247809668,0.99808996976585,0
0.00489312550053,0.7384305000305176,0.256980150938034,2.64407535,2.6431500000000003,0.0334395202922754,0.0515750000000001,0.1416999999999997,2.60099,2.61685,2.6617,2.6919,-0.804786690592056,0.2108049493920027,0.997297657526974,0.9977965558048768,18
0.029485935345292,0.379080981016159,0.62839674949646,2.6574954500000003,2.65775,0.0295405303658803,0.0402249999999999,0.157,2.62009,2.6365,2.67213,2.69461,-0.0396972388101732,0.127493938340118,0.9968544736742054,0.9973531502493304,20
0.0607620738446712,0.9962992072105408,0.675099790096283,2.6771480000000003,2.6784,0.0249747023205482,0.0333000000000001,0.1528,2.6456,2.6603,2.691,2.7079,0.1541288174691661,-0.0824521248114066,0.9977661105065782,0.998265243128142,0
0.022642433643341,0.7431273460388184,0.1688354313373565,2.6752331000000003,2.6752,0.0247883475526304,0.0340250000000001,0.1367000000000002,2.6424,2.658775,2.6892,2.7062,-0.178130221811366,0.0384838383800234,0.9965545326855854,0.9970530592151928,0
0.05411983653903,0.4433280229568481,0.9008247256278992,2.6680073,2.6703,0.0295662890250027,0.0455249999999995,0.1455999999999999,2.63019,2.645675,2.68623,2.70581,-0.5965739597629933,-0.1643146818157523,0.996916059326308,0.9974147667096632,17
0.0669104605913162,0.4196227788925171,0.6804476380348206,2.68034585,2.675,0.0321591581478355,0.045525,0.1700999999999997,2.6458,2.657075,2.69756,2.7227,0.0324366790292618,0.4207810348605644,0.9984331236114632,0.9989325899064168,0
0.0108292223885655,0.3715925216674804,0.5270900130271912,2.6365976,2.6375,0.0368325831871727,0.0534249999999998,0.1915,2.5877,2.609875,2.6575,2.68431,-0.4563036833373353,0.0011932010683596,0.9976075912589106,0.9981066445812016,100
0.0272191856056451,0.8529643416404724,0.1056035906076431,2.6757809,2.6784,0.0344648559432648,0.0441249999999997,0.1955,2.6326,2.656575,2.6958,2.7185,0.4469589646497356,-0.5902721338332094,0.9966983097921924,0.997196908246316,0
0.023524897173047,0.9442827105522156,0.3191684782505035,2.67208665,2.6704,0.0283227298609703,0.038475,0.1518999999999999,2.63459,2.6538,2.6869,2.7052,0.1166153219152388,0.2361467875664839,0.9969170544916424,0.997415762372829,0
0.0124227972701191,0.4886772334575653,0.9699652791023254,2.6288872000000003,2.6304,0.0371731346022904,0.0496249999999998,0.1909,2.57437,2.605475,2.64783,2.6799,-0.2743923698438864,-0.24163357069934,0.9974847845973044,0.9979837764855474,170
0.0468789339065551,0.9649898409843444,0.3331296145915985,2.6798874,2.6767,0.0369197500159467,0.0491999999999999,0.1804000000000001,2.633,2.6547,2.69616,2.7321,-0.3474505848494056,0.2169527265156959,0.9982353108993292,0.9987346782384484,0
0.0263199266046285,0.148134708404541,0.9967732429504396,2.6509461,2.6539,0.0313761191798794,0.0407250000000001,0.1818999999999997,2.60617,2.632075,2.6694,2.6901,-0.0033187623770927,-0.4466281672375658,0.9974598934783052,0.9979588729147628,85
0.0528804659843444,0.8896639943122864,0.2464467883110046,2.6883070000000004,2.69,0.0317595758945235,0.0423999999999997,0.1651000000000002,2.647,2.6678,2.7069,2.72781,-0.1857797972267953,-0.1669315148554552,0.9969181990765764,0.9974169075303416,0
0.0967351421713829,0.0089461328461766,0.8163673281669617,2.6937972,2.6947,0.0202692864245389,0.0281000000000002,0.1060999999999996,2.6686,2.6797,2.70553,2.72031,-0.2553291117863154,-0.0898685343976445,0.9970148935678134,0.9975136503930098,0
0.0942479968070983,0.3888470232486725,0.7655954360961914,2.6940708000000004,2.69495,0.02545475726382,0.036,0.1232000000000002,2.6591,2.6751,2.70833,2.7264,-0.5235493033414187,0.0716373123020413,0.9976207350041147,0.9981197949015658,0
0.0983938053250312,0.7067104578018188,0.1262698322534561,2.7136304,2.7135,0.0272500696483513,0.0366249999999999,0.1575999999999999,2.6784,2.695,2.72793,2.74792,0.0948513514475299,0.1192080001415286,0.9956126240574996,0.9961106793971982,0
0.038624532520771,0.8527979254722595,0.7878971695899963,2.6647004,2.66685,0.0315218914381735,0.0405999999999999,0.1838999999999999,2.6266,2.6429,2.68013,2.70601,0.3184667850594049,-0.0027007353624031,0.9979929673591448,0.9984922134658776,4
0.041155569255352,0.0504966601729393,0.202353373169899,2.6838758,2.6827,0.0319192538189726,0.04285,0.1705999999999998,2.6427,2.6616,2.69893,2.72405,-0.0173972222538218,0.3591408081982659,0.9973206533474066,0.9978195631289714,0
0.0357392765581607,0.924170732498169,0.7112110257148743,2.65720155,2.6603,0.0300845198166349,0.0379,0.1567000000000002,2.61428,2.6408,2.6744,2.6939,0.0934503383643265,-0.6126042195894988,0.9980167194412338,0.9985159774299488,1
0.0523588769137859,0.7271315455436707,0.0354468822479248,2.6885181,2.68535,0.0288926447801166,0.0419,0.1549,2.65518,2.6671,2.70313,2.7279,-0.2864681199336925,0.2979446192673569,0.997327873391126,0.9978267867845184,0
0.0255758464336395,0.1736025512218475,0.5860252380371094,2.658487,2.66325,0.0329164879809496,0.0443999999999999,0.1776999999999997,2.6131,2.6378,2.6785,2.697,-0.0393939392424522,-0.4960461017632856,0.9976547492512566,0.9981538261643388,11
0.0742954388260841,0.0528616532683372,0.2017959654331207,2.6920132000000003,2.69285,0.0287028051897371,0.0359000000000002,0.1502000000000003,2.6559,2.6748,2.7069,2.7294,0.0212388741601081,-0.2585682782586923,0.9971400387042711,0.997638858133338,0
0.0919931530952453,0.4370835721492767,0.0125487335026264,2.7133435,2.7115,0.0269371828101975,0.0360249999999999,0.1454999999999997,2.68169,2.695175,2.72686,2.75141,-0.146185802887325,0.1178494274252557,0.9973812465568476,0.9978801866501726,0
0.0097379982471466,0.3358176946640014,0.0885247066617012,2.66085045,2.6595500000000003,0.0353192083687828,0.0479000000000002,0.1901999999999999,2.61159,2.6382,2.68133,2.70631,-0.3793023046325601,-0.0594405235522016,0.9968260560960148,0.9973247184552422,20
0.0693572461605072,0.617862343788147,0.0169363189488649,2.69775675,2.6986,0.0241265149666813,0.0345249999999999,0.1457999999999999,2.66668,2.6804,2.7113,2.7295,-0.3168224828410926,-0.1138747002533048,0.993918927069577,0.9944161351371458,0
0.0127276172861456,0.4583392143249511,0.4076755940914154,2.6506110000000005,2.6467,0.0353148917455511,0.0527249999999996,0.1719999999999997,2.6099,2.622275,2.6657,2.7019,-0.3725309452852601,0.4972756914665107,0.9966532503760746,0.9971518262892192,30
0.0237758588045835,0.0433116927742958,0.504616379737854,2.656544,2.65665,0.0364341632811843,0.0503,0.1895000000000002,2.60619,2.6328,2.6784,2.70211,-0.2352167104859401,-0.1075121073620113,0.9979727933198966,0.998472029334564,43
0.0600744001567363,0.4614867866039276,0.8244194984436035,2.6801908,2.6783,0.0302704138617231,0.0402249999999999,0.1750000000000002,2.6471,2.66,2.6937,2.72241,0.2101669351346853,-0.0324922933906433,0.9978762291338352,0.9983754168422562,10
0.0809686258435249,0.5816381573677063,0.1086224168539047,2.70073625,2.7005,0.0283962355064452,0.0343999999999997,0.1666000000000003,2.66619,2.6829,2.71393,2.73701,0.4397058261416151,0.1317762446159478,0.9966486970796136,0.9971472707149712,0
0.085649587213993,0.0389516353607177,0.4194895029067993,2.6986552,2.6962,0.0271005902695863,0.031025,0.1722999999999999,2.6655,2.682375,2.7102,2.7339100000000003,0.4654905857185105,0.2539835188180211,0.99483528926739,0.9953329557452628,0
0.0016770515358075,0.7853988409042358,0.8465306758880615,2.62022335,2.61775,0.0361406459513039,0.0503249999999999,0.1923999999999996,2.57669,2.5949750000000003,2.63993,2.67041,-0.2558531311803849,0.1130984856914648,0.9974114657262572,0.9979104209367252,214
0.0717189759016037,0.9532808661460876,0.1184850707650184,2.70871595,2.70485,0.0326418388053966,0.0484749999999998,0.1614999999999997,2.67139,2.684975,2.7256,2.7545,-0.6029690127416538,0.1865413621475899,0.997746214183411,0.9982453368518366,0
0.0404532626271247,0.8413991928100586,0.5986401438713074,2.6674498,2.6674,0.0309931197197055,0.0321000000000002,0.1959999999999997,2.62629,2.6527,2.6822,2.70161,1.1636419071203106,-0.0348087665432685,0.9981325312783262,0.9986318472019272,0
0.0649607479572296,0.0384134091436862,0.7328807711601257,2.6725453,2.67185,0.0272793580919713,0.0408999999999997,0.1393999999999997,2.63729,2.6535,2.6895,2.70861,-0.4217541428415625,-0.1206955644860505,0.9971716077295332,0.9976704429510088,7
0.0340281352400779,0.939346730709076,0.0018278306815773,2.6837603,2.6849,0.0301387964907359,0.0434749999999999,0.1474999999999999,2.64509,2.659825,2.69913,2.72032,-0.3496132308123818,0.1280409883706174,0.9968213393431328,0.997319999342804,0
0.0509638860821723,0.2994827032089233,0.617195725440979,2.6728908,2.6772,0.0262241328809934,0.0354000000000001,0.1319999999999996,2.6336,2.6574,2.6902,2.7036,-0.1890451748260511,-0.6349543695668061,0.99706041312042,0.9975591927167784,0
0.0200606193393468,0.2738629877567291,0.8579336404800415,2.6410819,2.6394,0.0267903749953224,0.0371999999999999,0.1272999999999999,2.60619,2.622,2.6543,2.67741,-0.3671368114170588,0.2322660707404397,0.996675333924778,0.9971739208852208,101
0.0703800544142723,0.0461673252284526,0.776229202747345,2.67801085,2.6820500000000003,0.0284937576896677,0.0428000000000001,0.1341000000000001,2.64039,2.6582,2.69763,2.7116,-0.2899955263611691,-0.533547918159655,0.9973442451228018,0.9978431667061548,0
0.0856559202075004,0.7245644330978394,0.4075013399124145,2.70428845,2.70455,0.0251068435211895,0.0369999999999999,0.1171000000000002,2.67109,2.6845,2.71803,2.73661,-0.5612932277313409,0.170869152716861,0.9977588781827657,0.9982580071863588,0
0.0924363955855369,0.7099644541740417,0.6790784597396851,2.7006364000000005,2.6988,0.0291028429030567,0.0379249999999999,0.1564999999999998,2.66709,2.6812,2.71503,2.74041,-0.0060798188321968,0.1266022041929249,0.9969236498457992,0.9974223610263124,0
0.0470819026231765,0.4629018008708954,0.2154770195484161,2.68753585,2.6856,0.0266917481588879,0.0323999999999999,0.1720999999999999,2.65899,2.6718,2.70033,2.72342,0.9315313009992052,-0.1625828290469072,0.9972488010963312,0.9977476749337982,0
0.0474052391946315,0.7616706490516663,0.884242832660675,2.67485315,2.6766,0.0308407386435133,0.0403999999999999,0.1511,2.6315,2.6564,2.6909,2.71571,-0.2379706717791734,-0.3689607187655037,0.9980292104150842,0.9985284746524106,6
0.0300496406853199,0.7097864747047424,0.0266003403812646,2.669603,2.6701,0.0380145737974266,0.0506249999999997,0.2079999999999997,2.62259,2.641475,2.68733,2.72141,-0.0478722102395328,0.1029399012958942,0.997693752634877,0.9981928490594064,0
0.0432965978980064,0.5447661280632019,0.1711217761039734,2.68990855,2.68865,0.0268841622874416,0.0389249999999998,0.1514999999999999,2.65669,2.670175,2.7046,2.72502,-0.1753707360213487,0.2573947551290071,0.9965938621094704,0.9970924083136272,0
0.0014322374481707,0.992140293121338,0.3649249374866485,2.64289135,2.6412500000000003,0.0384143391219672,0.0527250000000001,0.2068999999999996,2.59759,2.617175,2.66273,2.69461,-0.1943817451658556,0.1184661570866528,0.9976672879561924,0.9981663711417637,32
0.0709075033664703,0.6805886626243591,0.2209520637989044,2.6967884,2.69655,0.0229954790217555,0.0321250000000001,0.1322000000000001,2.66879,2.680675,2.7088,2.72581,0.0339573033111739,0.0003162843691073,0.9958706019789516,0.9963687863721378,0
0.0549766086041927,0.4647288918495178,0.3882910907268524,2.6802444,2.68055,0.0241456799167055,0.0310999999999999,0.1400000000000001,2.6492,2.664,2.6924,2.7080100000000003,0.4809977847107589,0.2693733800815024,0.9969259952587396,0.9974247076125456,0
0.0437008403241634,0.2320191115140915,0.7134957313537598,2.65967605,2.65615,0.0340571499306313,0.0465249999999999,0.1705999999999998,2.6186,2.634375,2.6748,2.7059200000000003,-0.0643084161457432,0.5598864318231193,0.9979982284160908,0.9984974771546684,4
0.0193953327834606,0.2054289281368255,0.565969705581665,2.64103195,2.63835,0.0345121356076018,0.0398749999999998,0.1852,2.60028,2.61645,2.65273,2.6843,0.5310938648495425,0.6537128610121876,0.9962900711116278,0.9967884653443004,104
0.0060721961781382,0.79621821641922,0.1731169819831848,2.6599120000000003,2.6547,0.0447362863456501,0.0590250000000001,0.2412,2.60559,2.6321,2.68163,2.7185,-0.0497908232922541,0.1658937805247109,0.9980228240413463,0.998522085083888,10
0.0775776728987693,0.1527418345212936,0.6260530352592468,2.68573895,2.68635,0.0315127613499277,0.0372499999999997,0.1871,2.65048,2.6694750000000003,2.7021,2.7242,1.3968905142133492,-0.7573331250714898,0.9981461719338008,0.9986454946811416,2
0.027538364753127,0.0691821947693824,0.930834710597992,2.65116715,2.6522,0.0299509199504372,0.0402,0.1537000000000001,2.6109,2.6316,2.6675,2.6902,-0.2474515000364872,-0.1589164356997312,0.9972111626520191,0.99771001766085,59
0.0823840349912643,0.3224035799503326,0.5330281853675842,2.7005649,2.70165,0.0284054862304802,0.0410749999999997,0.1528,2.6623,2.6778250000000003,2.7158,2.73512,-0.1841812905124156,0.1620574530091416,0.996785002047764,0.9972836438696988,0
0.0213604997843503,0.8789235353469849,0.9554686546325684,2.64821105,2.6438,0.0304572221795997,0.0423499999999998,0.1457000000000001,2.6095,2.6278,2.66443,2.6905,-0.4830308622548416,0.2386574269860497,0.9977993099564136,0.9982984591860068,33
0.0729248002171516,0.8009418845176697,0.5810505151748657,2.6849718000000005,2.6851,0.0249551648914608,0.0305249999999999,0.1490999999999998,2.65399,2.668675,2.6954,2.71721,0.3419074194380509,0.2881981206291354,0.9967931473430496,0.9972917932396698,0
0.0493706874549388,0.6681063175201416,0.1358269900083542,2.6950691,2.6961,0.0262825462082729,0.0389000000000003,0.1371000000000002,2.66159,2.6752,2.70933,2.72981,-0.5001199499069706,-0.0516092851169664,0.9966894505223182,0.997188044544591,0
0.0794832035899162,0.2049435079097747,0.4082624912261963,2.7041291000000003,2.704,0.0280892775483813,0.0382499999999996,0.1555999999999997,2.67119,2.684975,2.71903,2.7414,-0.0899292521149206,-0.0413798858484354,0.9973445088882184,0.9978434306035204,0
0.0172806195914745,0.8161630034446716,0.441137433052063,2.66061065,2.65925,0.0334835785360152,0.0383249999999999,0.2033,2.6226,2.6412750000000003,2.6747,2.7014400000000003,0.8922138144183691,-0.0938597818290089,0.9976801493056628,0.9981792389251256,11
0.0284434258937835,0.9683690667152404,0.4466155767440796,2.6673376,2.6677,0.0204323666333589,0.0274999999999998,0.1217999999999999,2.6392,2.6541,2.67843,2.6928,-0.1496982732572465,-0.0343540491845068,0.9960047542168332,0.9965030057196932,0
0.0826741829514503,0.849938690662384,0.084926038980484,2.70903945,2.7116,0.0354540780263357,0.0464249999999997,0.1922999999999999,2.65959,2.6875750000000003,2.72843,2.7535,0.0449155050748992,-0.3545951330397183,0.9961961494488802,0.9966944966972286,0
0.0274811033159494,0.6343832015991211,0.2730880677700043,2.66126245,2.6611,0.0260033218069826,0.0364249999999999,0.1505,2.6282,2.643275,2.6755,2.6935,-0.0486065767619678,0.0260217138856928,0.9966078332172206,0.997106386410426,1
0.0266502145677804,0.8070040345191956,0.7993408441543579,2.6577016,2.66115,0.0326992861915975,0.0463249999999999,0.1495999999999999,2.61209,2.634775,2.6771,2.6985,-0.4446167416892446,-0.2849509357373071,0.9981995689382572,0.998698918397456,22
0.0343496464192867,0.410160630941391,0.5986418128013611,2.6544891,2.6548,0.02767993968906,0.0380249999999997,0.1621000000000001,2.6193500000000003,2.635275,2.66983,2.6856,0.377720064020119,0.1921281824865511,0.9971838157896752,0.997682657118234,7
0.0549874082207679,0.916793167591095,0.6644890308380127,2.66580455,2.66655,0.031972640089575,0.0415499999999999,0.1634999999999999,2.6249,2.646475,2.6826,2.70561,0.1105966088123473,-0.3535639875831484,0.9980425908979332,0.9985418618288472,0
0.0404364243149757,0.8480141162872314,0.3081791400909424,2.6802603,2.6789,0.0261862462737598,0.0336000000000002,0.1278999999999999,2.64619,2.6628,2.69273,2.71621,-0.1781556839276445,0.2103864838091779,0.9964198561658988,0.9969183153235603,0
