Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
303,percentile10Entropy > 2.64,0.4928,0.5108749382105784,1.0,1.0,1.0
304,percentile10Entropy <= 2.62,0.2538,0.6647956498859849,-1.0,-1.0,-1.0
305,percentile10Entropy <= 2.64,0.5016,0.619155111254434,-1.0,-1.0,1.0
306,percentile10Entropy > 2.64,0.4982,0.5119742990654206,1.0,1.0,-1.0
307,percentile10Entropy <= 2.62,0.2522,0.6553616937855322,-1.0,-1.0,-1.0
308,skewnessEntropy > 0.20,0.2567,0.6256474000414336,-1.0,-1.0,-1.0
309,percentile10Entropy > 2.66,0.2453,0.5511675824175825,1.0,1.0,1.0
310,percentile10Entropy <= 2.62,0.2476,0.6611864030215507,-1.0,-1.0,-1.0
311,percentile25Entropy > 2.66 AND medianEntropy > 2.68,0.4886,0.9273434965942264,1.0,1.0,1.0
312,percentile10Entropy > 2.64,0.5023,0.5034742327735958,1.0,1.0,1.0
313,percentile10Entropy <= 2.62,0.2499,0.654892407632968,-1.0,-1.0,-1.0
314,percentile10Entropy > 2.66,0.252,0.5538241786780937,1.0,1.0,1.0
315,skewnessEntropy > 0.20,0.2495,0.6246276067527309,-1.0,-1.0,1.0
