Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
150,medianEntropy <= 2.65,0.2509,0.803030303030303,-1.0,-1.0,-1.0
151,meanEntropy <= 2.68,0.4965,0.6113270405330372,-1.0,-1.0,-1.0
152,medianEntropy <= 2.65,0.256,0.8167028199566161,-1.0,-1.0,-1.0
154,meanEntropy <= 2.68,0.5036,0.6165176223040505,-1.0,-1.0,1.0
155,medianEntropy <= 2.68,0.4958,0.6412352406902816,-1.0,-1.0,1.0
156,meanEntropy <= 2.68,0.5024,0.6186217780115728,-1.0,-1.0,-1.0
157,medianEntropy <= 2.65,0.2517,0.83270911360799,-1.0,-1.0,-1.0
158,meanEntropy <= 2.66,0.2528,0.8135405105438401,-1.0,-1.0,-1.0
159,medianEntropy > 2.68,0.4954,0.8222222222222222,1.0,1.0,1.0
160,meanEntropy > 2.66,0.7475,0.6338639652677279,1.0,1.0,1.0
161,medianEntropy <= 2.65,0.2569,0.8178256611165524,-1.0,-1.0,-1.0
162,medianEntropy <= 2.65,0.2483,0.8027465667915106,-1.0,-1.0,-1.0
163,medianEntropy <= 2.65,0.2476,0.8181818181818182,-1.0,-1.0,-1.0
164,medianEntropy <= 2.68,0.5026,0.6170436612309311,-1.0,-1.0,-1.0
165,meanEntropy > 2.69,0.2493,0.9001663893510815,1.0,1.0,1.0
166,medianEntropy <= 2.65,0.2561,0.8174037089871612,-1.0,-1.0,-1.0
167,medianEntropy > 2.68,0.5012,0.8186356073211315,1.0,1.0,1.0
168,medianEntropy > 2.69,0.255,0.9018302828618968,1.0,1.0,1.0
169,medianEntropy > 2.68,0.499,0.8088445078459344,1.0,1.0,1.0
170,medianEntropy <= 2.65,0.2501,0.8064918851435705,-1.0,-1.0,-1.0
171,medianEntropy > 2.69,0.2555,0.9034941763727121,1.0,1.0,1.0
172,medianEntropy <= 2.65,0.2493,0.8352745424292846,-1.0,-1.0,-1.0
174,meanEntropy > 2.68,0.4926,0.8053244592346089,1.0,1.0,1.0
175,medianEntropy > 2.68,0.5115,0.8136439267886856,1.0,1.0,1.0
176,medianEntropy <= 2.65,0.2521,0.8124306326304107,-1.0,-1.0,-1.0
177,medianEntropy > 2.68,0.4962,0.818830242510699,1.0,1.0,1.0
178,medianEntropy <= 2.65,0.2458,0.8359486447931527,-1.0,-1.0,-1.0
179,medianEntropy > 2.68,0.5027,0.8368983957219251,1.0,1.0,1.0
180,medianEntropy <= 2.65,0.2515,0.8159771754636234,-1.0,-1.0,-1.0
181,medianEntropy > 2.68,0.4982,0.8018318068276437,1.0,1.0,1.0
182,meanEntropy <= 2.66,0.2502,0.8057713651498335,-1.0,-1.0,-1.0
183,medianEntropy > 2.69,0.2481,0.9220532319391636,1.0,1.0,1.0
184,meanEntropy > 2.66,0.7502,0.612772427774962,1.0,1.0,-1.0
185,medianEntropy <= 2.68,0.498,0.6371895820714718,-1.0,-1.0,-1.0
186,medianEntropy <= 2.68,0.5015,0.6231884057971014,-1.0,-1.0,-1.0
187,medianEntropy <= 2.65,0.2446,0.8351822503961965,-1.0,-1.0,-1.0
188,medianEntropy <= 2.65,0.2432,0.827968923418424,-1.0,-1.0,-1.0
189,medianEntropy <= 2.65,0.2407,0.8164251207729468,-1.0,-1.0,-1.0
190,medianEntropy <= 2.65,0.2559,0.8023529411764706,-1.0,-1.0,1.0
191,medianEntropy <= 2.68,0.4947,0.6329879101899827,-1.0,-1.0,1.0
192,medianEntropy > 2.69,0.2589,0.8973384030418251,1.0,1.0,1.0
193,medianEntropy > 2.69,0.2528,0.9137931034482759,1.0,1.0,1.0
194,medianEntropy <= 2.65,0.2458,0.8252184769038702,-1.0,-1.0,-1.0
195,meanEntropy > 2.66,0.7512,0.60430994956442,1.0,1.0,-1.0
196,meanEntropy <= 2.68,0.493,0.6218767351471405,-1.0,-1.0,1.0
197,medianEntropy > 2.69,0.249,0.9180327868852459,1.0,1.0,1.0
198,medianEntropy > 2.68,0.5057,0.8001998001998002,1.0,1.0,-1.0
199,medianEntropy > 2.69,0.2524,0.8962075848303394,1.0,1.0,1.0
200,meanEntropy <= 2.66,0.2432,0.8040780141843972,-1.0,-1.0,-1.0
201,meanEntropy <= 2.68,0.5047,0.6116941529235382,-1.0,-1.0,-1.0
202,medianEntropy > 2.69,0.2422,0.9101123595505618,1.0,1.0,1.0
203,medianEntropy <= 2.65,0.2518,0.8127340823970037,-1.0,-1.0,-1.0
204,medianEntropy <= 2.68,0.4856,0.616191904047976,-1.0,-1.0,-1.0
205,medianEntropy > 2.68,0.4998,0.8021978021978022,1.0,1.0,1.0
