SafetyMargin,Eta,Tau,NumberOfCollisions,NumberOfDeadlocks,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy
0.019967248663306236,0.7413389682769775,0.48137199878692627,0,0,2.6564419,2.6586499999999997,0.02878173143488765,0.04499999999999993
0.33691295981407166,0.3750580847263336,0.04073937237262726,0,18,2.7967451,2.79555,0.02483334765974978,0.04469999999999974
0.11299923807382584,0.6687288880348206,0.7916420698165894,0,0,2.71377,2.7148,0.022402319522763704,0.0301499999999999
0.16919025778770447,0.7292022705078125,0.6975978016853333,0,0,2.7336145999999997,2.7346,0.024074930671551267,0.026324999999999932
0.23835043609142303,0.05085763335227966,0.5395352840423584,0,10,2.7416643,2.74435,0.02670570960506386,0.03492499999999987
0.2907458543777466,0.18237356841564178,0.6596447229385376,0,18,2.7642857,2.7651,0.02533342684103356,0.040999999999999925
0.17535565793514252,0.668825089931488,0.42282241582870483,0,0,2.7468973500000002,2.747,0.021343230963879387,0.030799999999999716
0.13913695514202118,0.7015833854675293,0.11630740016698837,0,9,2.7116462500000003,2.71335,0.02910778617376285,0.04282500000000011
0.27140551805496216,0.9182143807411194,0.4689857065677643,0,17,2.7560497500000003,2.7554499999999997,0.024986861546370722,0.03410000000000002
0.2518942952156067,0.852371871471405,0.1953074187040329,0,19,2.7647970999999996,2.7620500000000003,0.027333521939003767,0.0376249999999998
0.41604912281036377,0.49364423751831055,0.14193488657474518,0,19,2.8129142500000004,2.8139,0.021583402232676387,0.0129999999999999
0.4448385536670685,0.21123787760734558,0.7050203680992126,0,20,2.7794734994337484,2.7879,0.02322972477499525,0.030199999999999783
0.3219146132469177,0.8874016404151917,0.5574396252632141,0,18,2.7802183,2.7830000000000004,0.022122320292184545,0.03410000000000002
0.30943208932876587,0.8453614711761475,0.7715617418289185,0,14,2.7782344,2.779,0.01704900691066785,0.024099999999999788
0.4406214654445648,0.9449672698974609,0.18554970622062683,0,17,2.8245045499999994,2.8255,0.025003328464376504,0.037824999999999775
0.19252094626426697,0.6567845344543457,0.010636748746037483,0,0,2.7591532500000002,2.7611,0.024077406202444234,0.027900000000000258
0.29481402039527893,0.02873282879590988,0.2989550828933716,0,14,2.76122745,2.7638499999999997,0.02031872662096471,0.028999999999999915
0.40947026014328003,0.06298406422138214,0.8011007905006409,0,19,2.7626460500000003,2.7596,0.03268976972077809,0.04692500000000033
0.12401918321847916,0.3776094913482666,0.7193718552589417,0,0,2.7108139,2.7153,0.0265602505031485,0.03750000000000009
0.4932573437690735,0.018977787345647812,0.8361771702766418,0,19,2.77754185,2.7777,0.019757676067227635,0.03422500000000017
0.10595012456178665,0.3205249309539795,0.9784966707229614,15,0,2.69276465,2.6963,0.03286148574513179,0.04685000000000006
0.4109267294406891,0.29016903042793274,0.3007012605667114,0,20,2.804949618320611,2.80225,0.03231947307041032,0.059900000000000286
0.22651533782482147,0.31564590334892273,0.5085899829864502,0,8,2.7479948999999997,2.7517,0.02595414348403738,0.03352500000000003
0.4016554355621338,0.682781994342804,0.3855794668197632,0,19,2.803493,2.81175,0.025517995826475084,0.0380250000000002
0.1846739798784256,0.2472577542066574,0.34129396080970764,0,0,2.7540787,2.7561,0.021570794753786888,0.028799999999999937
0.2609070837497711,0.33713895082473755,0.7928066253662109,0,12,2.7381856,2.7363,0.029087701742145252,0.0354000000000001
0.23258867859840393,0.8162586688995361,0.766461968421936,0,0,2.7520659,2.7554,0.025361939539199286,0.027724999999999778
0.13469208776950836,0.7580544948577881,0.18985775113105774,0,0,2.73767015,2.7384,0.02476904870957906,0.03080000000000016
0.2067457139492035,0.8717322945594788,0.6703284978866577,0,0,2.7551885,2.7548,0.01818822112659729,0.024024999999999963
0.2570893168449402,0.9540608525276184,0.6439338326454163,0,16,2.7697997500000002,2.77095,0.021530632711035228,0.03442500000000015
0.4372071325778961,0.8184241056442261,0.7224749326705933,0,20,2.802271652593486,2.8045,0.012999120497109327,0.008500000000000174
0.16732768714427948,0.36312586069107056,0.68668532371521,0,0,2.7332442500000003,2.7334,0.020150283544841247,0.027225000000000055
0.344929963350296,0.15593485534191132,0.1983792781829834,0,19,2.7773665000000003,2.7802499999999997,0.030329183928190357,0.04190000000000005
0.23984426259994507,0.9245696663856506,0.602934718132019,0,14,2.7462391,2.7502,0.026687005474387716,0.03600000000000003
0.44800513982772827,0.9036605954170227,0.602920651435852,0,20,2.7857102081268583,2.782,0.018868158316906483,0.030100000000000016
0.03916846588253975,0.47815874218940735,0.5445259809494019,2,0,2.6659740500000004,2.6634,0.03074800695325634,0.0405249999999997
0.1567300707101822,0.3534931540489197,0.34596380591392517,0,0,2.73261935,2.7331,0.02424879565210404,0.034025000000000194
0.3970471918582916,0.9332116842269897,0.16933666169643402,0,20,2.7869761116856258,2.7914,0.025273694753932017,0.03039999999999976
0.3737746477127075,0.2370752990245819,0.443897545337677,0,19,2.79294795,2.80265,0.025473760731338828,0.043400000000000105
0.20106637477874756,0.5382097959518433,0.9652113318443298,0,0,2.7353744,2.7377,0.021256965791006013,0.02854999999999963
0.4917876720428467,0.16561108827590942,0.22206184267997742,0,20,2.791137215909091,2.80105,0.021577900789375007,0.037900000000000045
0.4208942651748657,0.5898573398590088,0.6166835427284241,0,20,2.806470052910053,2.8083,0.023251011754679606,0.03559999999999963
0.48257291316986084,0.17185863852500916,0.6224243640899658,0,20,2.7822414523449317,2.7809,0.02338207914455346,0.041400000000000325
0.19814765453338623,0.9711390137672424,0.034289781004190445,0,13,2.7489679000000002,2.75095,0.02696342929951604,0.04042499999999993
0.09910332411527634,0.39467617869377136,0.3970257043838501,0,0,2.7014683,2.70125,0.025387268169497875,0.03562500000000002
0.4633486568927765,0.7010648846626282,0.5506008863449097,0,19,2.7922009,2.8039,0.019745757498510916,0.018299999999999983
0.4106474816799164,0.8393610715866089,0.7591512203216553,0,20,2.7969821188630495,2.7973,0.022298811700679416,0.036499999999999755
0.03282294049859047,0.6432614326477051,0.832891583442688,21,0,2.6522210000000004,2.65095,0.03904336536468135,0.050574999999999815
0.20703598856925964,0.7664099931716919,0.7755541205406189,0,0,2.7507650999999997,2.7514,0.018501185150957222,0.02619999999999978
0.2094290554523468,0.31355008482933044,0.5453311204910278,0,0,2.7492907,2.751,0.021456057734588616,0.02670000000000039
0.4067261517047882,0.5765562057495117,0.6173730492591858,0,20,2.792607884615385,2.7866,0.025036206768823836,0.0454750000000006
0.2683155834674835,0.5586308836936951,0.9485828876495361,0,19,2.7552832,2.75685,0.03609298903887014,0.04709999999999992
0.31612125039100647,0.7804168462753296,0.6846765279769897,0,19,2.7846205,2.7815,0.029535468334698875,0.039924999999999766
0.33156588673591614,0.7729884386062622,0.40335002541542053,0,20,2.791035891647856,2.7914,0.024492009998692825,0.031425000000000036
0.21338850259780884,0.886428713798523,0.31265315413475037,0,6,2.7542858,2.7553,0.022461272411864828,0.031799999999999606
0.2620042860507965,0.9000110626220703,0.22649116814136505,0,8,2.7685608999999993,2.76835,0.016945717193143525,0.026499999999999968
0.3663106858730316,0.6687015891075134,0.5865584015846252,0,20,2.7607001888574128,2.7644,0.023942891212725106,0.04479999999999995
0.17855195701122284,0.41223353147506714,0.6153705716133118,0,0,2.74219605,2.7422,0.022503095107062495,0.02729999999999988
0.08153339475393295,0.24875590205192566,0.980484127998352,22,0,2.6906332,2.6898,0.02927553343254398,0.0472999999999999
0.16152963042259216,0.1819070279598236,0.8250482678413391,0,0,2.7190952,2.7194,0.020523948620087707,0.02762500000000001
0.49251216650009155,0.8059667348861694,0.6892490386962891,0,20,2.7878022797927464,2.7936,0.01917343355760875,0.01869999999999994
0.2715374529361725,0.37632304430007935,0.26064494252204895,0,13,2.7636941999999998,2.76685,0.02816368950191008,0.040224999999999955
0.37527623772621155,0.8764035105705261,0.884474515914917,0,0,2.77116185,2.7721,0.02639605670507434,0.0343
0.4778445363044739,0.3496606945991516,0.5753772854804993,0,19,2.7946915,2.7956,0.02181875266256071,0.035675000000000345
0.47152945399284363,0.46303337812423706,0.9108304381370544,0,20,2.783155390334573,2.783,0.010999021813668363,0.01650000000000018
0.4194521903991699,0.808801531791687,0.11943626403808594,0,20,2.7884825954198473,2.7937,0.011955181034561503,0.011549999999999727
0.1737278699874878,0.708332359790802,0.8165259957313538,0,0,2.7323312,2.73155,0.01943141674093786,0.023600000000000065
0.365580677986145,0.8658556938171387,0.31363430619239807,0,20,2.8035739018087855,2.8009,0.021923100356024763,0.04149999999999965
0.2173485904932022,0.4202120006084442,0.007713284343481064,0,14,2.7601992,2.7623,0.02341563151742869,0.031324999999999825
0.45903870463371277,0.7528759241104126,0.5483854413032532,0,20,2.803563965681602,2.7995,0.02554654396178824,0.028699999999999726
0.27207720279693604,0.10437046736478806,0.005389017052948475,0,15,2.76447645,2.76675,0.027258527480359247,0.03224999999999989
0.04266674816608429,0.6911534070968628,0.5695565342903137,0,0,2.67439415,2.6725,0.02845283168293623,0.036049999999999915
0.3099133372306824,0.02017422579228878,0.2672497630119324,0,20,2.751341590493601,2.76,0.03068665422262457,0.03917499999999974
0.1642296314239502,0.5863192677497864,0.8487703800201416,0,0,2.72030535,2.7209,0.024635612563472013,0.02882499999999988
0.40694373846054077,0.642340898513794,0.6954050660133362,0,19,2.7923776,2.783,0.02129493409804313,0.03569999999999984
0.2797664403915405,0.046767644584178925,0.06442297995090485,0,15,2.7604314,2.7618,0.026028763590305242,0.03410000000000002
0.3933861553668976,0.3161430358886719,0.3541070818901062,0,18,2.80052055,2.79995,0.01939384161783064,0.029525000000000023
0.4170643091201782,0.008844196796417236,0.031768348067998886,0,18,2.8023324499999998,2.8015,0.013490053076155776,0.014899999999999913
0.17311257123947144,0.6865052580833435,0.9195743203163147,0,0,2.73363005,2.7328,0.017627549801305337,0.02320000000000011
0.2650109827518463,0.21253331005573273,0.5963928699493408,0,19,2.7309874,2.724,0.02897148876464584,0.0486749999999998
0.42139577865600586,0.927823007106781,0.15554936230182648,0,19,2.8287119499999998,2.83175,0.03362299157120764,0.06332499999999985
0.40911805629730225,0.028911404311656952,0.8446751236915588,0,18,2.7920618999999998,2.7949,0.025112147825106478,0.02874999999999961
0.0709744542837143,0.8053584098815918,0.7361147999763489,0,0,2.6858541000000007,2.6837,0.022347648046047264,0.025500000000000078
0.3823298215866089,0.007553744595497847,0.7301049828529358,0,20,2.7787085650723027,2.7774,0.020233959824983543,0.0376000000000003
0.47823378443717957,0.8660834431648254,0.6850152611732483,0,20,2.752316483516484,2.7288,0.03518480273752148,0.06555
0.3920161724090576,0.6538026332855225,0.30287492275238037,0,19,2.79391545,2.79665,0.0260611505175328,0.02629999999999999
0.37059125304222107,0.5233928561210632,0.4648149907588959,0,19,2.7903693499999997,2.7861,0.030458918982417944,0.044849999999999834
0.08605959266424179,0.8522530794143677,0.09538087993860245,0,0,2.7082206500000003,2.7099,0.02452458008972835,0.03810000000000002
0.0031597567722201347,0.5547840595245361,0.39434733986854553,41,0,2.6389499,2.6398,0.025905334778574086,0.03422499999999973
0.12396623939275742,0.35385555028915405,0.8104549646377563,0,0,2.7175372500000003,2.7171,0.021544050627435408,0.02732499999999982
0.2679675817489624,0.4652891457080841,0.5121350288391113,0,8,2.7567848999999995,2.7563,0.022569366007710537,0.03180000000000005
0.4289078414440155,0.9779937863349915,0.6603632569313049,0,19,2.8034899,2.8034,0.026023064538789432,0.052000000000000046
0.07388787716627121,0.6056182980537415,0.24898646771907806,0,0,2.7011212500000004,2.7011,0.025049246763874964,0.035600000000000076
0.45386335253715515,0.3596186339855194,0.7559004426002502,0,20,2.7989748191978965,2.7978,0.02636486821235574,0.05690000000000017
0.3237217664718628,0.45259249210357666,0.39625778794288635,0,19,2.78714675,2.79095,0.022424695749050868,0.03479999999999972
0.47678282856941223,0.9242902994155884,0.25306081771850586,0,20,2.789916376306621,2.7948000000000004,0.022994555713119553,0.01330000000000009
0.013972718268632889,0.07433086633682251,0.19724898040294647,9,0,2.6505416,2.649,0.033958962137262086,0.042224999999999735
0.49074941873550415,0.2880631983280182,0.119977667927742,0,20,2.806472203765227,2.8044,0.019768521805900767,0.02915000000000001
0.22575172781944275,0.09342925250530243,0.19797296822071075,0,0,2.75599015,2.76,0.02616517452602791,0.036274999999999835
0.37088891863822937,0.9184197187423706,0.1774379462003708,0,18,2.776743,2.77645,0.012704931365418708,0.01592500000000019
0.04178944602608681,0.2090536653995514,0.7550045251846313,24,0,2.657915,2.65405,0.02995966647010611,0.04400000000000004
0.32276222109794617,0.9538107514381409,0.3922956585884094,0,20,2.7853786779001943,2.7814,0.020735807341261597,0.025150000000000006
0.030858494341373444,0.6936795115470886,0.07474158704280853,0,0,2.7006812,2.7061,0.035300386068143785,0.047399999999999665
0.2564433515071869,0.20752502977848053,0.043510593473911285,0,18,2.77316745,2.7741499999999997,0.021880882648958655,0.03152500000000025
0.2521868348121643,0.08904538303613663,0.6054372787475586,0,16,2.73191745,2.7374,0.034749954251732475,0.05694999999999961
0.23183919489383698,0.020818963646888733,0.21421074867248535,0,0,2.74646715,2.7485,0.02588017283322312,0.03072499999999989
0.16843600571155548,0.811240553855896,0.46424493193626404,0,0,2.7441022000000004,2.7431,0.021472904674496182,0.027800000000000047
0.14627058804035187,0.8506181240081787,0.9021506309509277,0,0,2.720661,2.7212,0.018762234914849567,0.0286249999999999
0.00314980186522007,0.8478879928588867,0.40534883737564087,57,0,2.63951505,2.63915,0.04099952863750387,0.05664999999999987
0.4944285452365875,0.015200044959783554,0.12960587441921234,0,20,2.8006253086419752,2.8023,0.017323481216197572,0.024499999999999744
0.4445745348930359,0.3254448473453522,0.40147772431373596,0,20,2.7707162844036697,2.76645,0.020363001300745445,0.03222499999999995
0.1254391372203827,0.7558730244636536,0.10200966894626617,0,0,2.7343349,2.7382,0.02630186232931045,0.03302499999999986
0.032099321484565735,0.5598363876342773,0.26466104388237,0,0,2.67186855,2.6725,0.026227634203212075,0.03610000000000024
0.4048457741737366,0.2693624794483185,0.5968334078788757,0,20,2.7664658339456283,2.7694,0.02497920430123339,0.044700000000000184
0.10596846789121628,0.10729585587978363,0.4208366572856903,0,0,2.7123894500000003,2.7093,0.024216078412854135,0.034724999999999895
0.020491357892751694,0.09897247701883316,0.4978898763656616,41,0,2.6507781,2.6503,0.02522839908495979,0.034499999999999975
0.4803462028503418,0.4776521623134613,0.228439062833786,0,19,2.8125694,2.8183,0.0223043236534982,0.045099999999999696
0.26953381299972534,0.49456173181533813,0.7692059278488159,0,15,2.7546452,2.7537,0.02162378058897195,0.03322499999999984
0.35420453548431396,0.8115660548210144,0.32276514172554016,0,20,2.7638185439560443,2.76445,0.020212608255624022,0.031024999999999636
0.00888496171683073,0.4047279357910156,0.9049955606460571,192,0,2.62736415,2.6309,0.035447693151705935,0.042524999999999924
0.13176918029785156,0.015311742201447487,0.08646076172590256,0,0,2.7315244499999998,2.7327500000000002,0.025723163631200193,0.034825000000000106
0.33309105038642883,0.6184754371643066,0.3098245859146118,0,18,2.7894617500000005,2.7923,0.02784637502328624,0.04004999999999992
0.10383038222789764,0.4419189989566803,0.5814522504806519,0,0,2.7047206499999996,2.7059,0.0291031360608698,0.03489999999999993
0.2850492596626282,0.7062163352966309,0.6143571138381958,0,18,2.7652921499999996,2.7651,0.02184935590303522,0.027449999999999974
0.4538959562778473,0.2561788260936737,0.5186733603477478,0,20,2.779797283950617,2.7756499999999997,0.022223834219996574,0.030874999999999986
0.032247938215732574,0.03380315750837326,0.5729517340660095,44,0,2.6446373,2.64555,0.030755740093680074,0.038124999999999964
0.19629353284835815,0.6186869144439697,0.660502552986145,0,5,2.7177683999999998,2.71765,0.02715529361726733,0.03792499999999954
0.18972766399383545,0.7502821683883667,0.9478213787078857,0,0,2.74022995,2.744,0.027689790501148615,0.03465000000000007
0.2451065182685852,0.0768495500087738,0.9049777984619141,0,0,2.7491536500000002,2.7489,0.021654160724385047,0.02762500000000001
0.10111374408006668,0.9927324652671814,0.10113793611526489,0,0,2.7208646499999998,2.7218,0.024916782002849004,0.034800000000000164
0.11596924811601639,0.2835788130760193,0.827218234539032,0,0,2.7100888000000003,2.7108,0.021403512668718656,0.024824999999999875
0.41030561923980713,0.22552630305290222,0.4380386769771576,0,20,2.7866086749285035,2.7865,0.024346543809741203,0.04490000000000016
0.22056740522384644,0.8094673752784729,0.13352446258068085,0,13,2.76266545,2.7641,0.018916930282091224,0.027425000000000033
0.17747288942337036,0.6898079514503479,0.3144685924053192,0,0,2.7469432499999997,2.7481,0.020839559602772322,0.029300000000000104
0.3646899163722992,0.40887442231178284,0.6870063543319702,0,20,2.782456800618238,2.78,0.026650353485894937,0.034174999999999844
0.30501264333724976,0.8865450620651245,0.9422789812088013,0,16,2.7428247499999996,2.7464000000000004,0.033738343801044825,0.043324999999999836
0.004345353692770004,0.1731242835521698,0.21948054432868958,66,0,2.64140895,2.6384,0.02995915060373875,0.04112500000000008
0.3734931945800781,0.362159788608551,0.9257633686065674,0,18,2.7802364500000003,2.7811,0.032713279052970216,0.03802499999999975
0.2907021641731262,0.007959491573274136,0.3336803615093231,0,20,2.755438826979472,2.7551,0.027380296334463327,0.041999999999999815
0.2488768845796585,0.3975088894367218,0.8459514379501343,0,8,2.7363272,2.7362,0.021044579590954057,0.02892500000000009
0.4146060347557068,0.7824131846427917,0.6850116848945618,0,19,2.8180768499999997,2.82315,0.03160867078947644,0.019400000000000084
0.42728152871131897,0.11138203740119934,0.44893792271614075,0,20,2.779775630252101,2.7667,0.04052125278324684,0.057524999999999604
0.25276845693588257,0.7168816328048706,0.9061800837516785,0,0,2.75525455,2.7569,0.020719513008212814,0.026525000000000354
0.46241721510887146,0.5206966400146484,0.5642055869102478,0,20,2.80037481974487,2.7995,0.020120132229155464,0.03255000000000008
0.3625986576080322,0.08214321732521057,0.04239201918244362,0,20,2.803615047393365,2.8108500000000003,0.027737186079078595,0.037274999999999725
0.09909827262163162,0.9972748160362244,0.003942990675568581,0,0,2.724116,2.7224500000000003,0.026373507616545812,0.03454999999999986
0.07791092991828918,0.4131608009338379,0.8982880711555481,12,0,2.68283955,2.6829,0.021955950008995282,0.026024999999999743
0.4999738931655884,0.08630715310573578,0.4852460026741028,0,19,2.81548635,2.81975,0.022778756960762814,0.027724999999999778
0.47970905900001526,0.09091123938560486,0.3997748792171478,0,20,2.813585855263158,2.81395,0.021826102430228846,0.03454999999999986
0.12851788103580475,0.8637332916259766,0.6187160611152649,0,0,2.72046425,2.7209,0.02077207878228609,0.024599999999999955
0.14176885783672333,0.44873520731925964,0.727785050868988,0,0,2.71964835,2.7205500000000002,0.020429451957345794,0.026599999999999735
0.16673533618450165,0.048370033502578735,0.05429597571492195,0,0,2.7394413,2.73875,0.028191728650616657,0.041224999999999845
0.38112786412239075,0.36746370792388916,0.8090218901634216,0,20,2.7809581081081083,2.7821,0.029616324453305275,0.03312500000000007
0.020754707977175713,0.6400640606880188,0.2829103469848633,0,0,2.65568815,2.6544499999999998,0.029165917002170524,0.038349999999999884
0.19247056543827057,0.05934237688779831,0.7261084318161011,0,5,2.73727035,2.74115,0.02192835666158091,0.02959999999999985
0.1265559196472168,0.8928138613700867,0.46538326144218445,0,0,2.72427015,2.725,0.025003988161441372,0.028200000000000003
0.34514135122299194,0.4375046193599701,0.8408874869346619,0,10,2.76462745,2.7664,0.02163071708236923,0.024724999999999664
0.023927567526698112,0.7178341150283813,0.30255237221717834,0,0,2.6771166,2.6774500000000003,0.033672362917383736,0.042300000000000004
0.13570670783519745,0.8301289677619934,0.407250314950943,0,0,2.7325185000000003,2.7319500000000003,0.020088756749734413,0.03039999999999976
0.347066193819046,0.9095696806907654,0.9035449028015137,0,19,2.7643786500000003,2.7596,0.022727268405540953,0.039225000000000065
0.20045186579227448,0.12152733653783798,0.5575920939445496,0,0,2.7478552,2.74825,0.02315893009100377,0.031625000000000014
0.20205561816692352,0.557772696018219,0.757210910320282,0,3,2.7291213,2.72775,0.023776406505399424,0.03352500000000003
0.10432545095682144,0.8299735188484192,0.11808644235134125,0,0,2.72359285,2.7241,0.026208526167594774,0.03404999999999969
0.46724405884742737,0.9551855325698853,0.8846318125724792,0,20,2.8152373285198555,2.8177,0.024119496437253012,0.04219999999999979
0.35016509890556335,0.03564919903874397,0.49057912826538086,0,17,2.77092085,2.7785,0.023545030904152577,0.02977500000000033
0.06834153085947037,0.8070906400680542,0.5492081642150879,0,0,2.6945911999999996,2.6912,0.02528931933761761,0.03692499999999965
0.20340685546398163,0.3022995889186859,0.4202440679073334,0,0,2.75313175,2.7541,0.020507450034987287,0.021399999999999864
0.15393516421318054,0.7033119797706604,0.4824015498161316,0,0,2.72940005,2.7288,0.01861604536408042,0.024900000000000144
0.01430315151810646,0.642460823059082,0.6975464224815369,50,0,2.63883435,2.63945,0.0232215581965875,0.035724999999999785
0.4765164852142334,0.30478164553642273,0.6354730725288391,0,20,2.7661066581306017,2.7624,0.02114519179877707,0.014800000000000146
0.40171629190444946,0.30761152505874634,0.166924387216568,0,19,2.7991658,2.8014,0.01995437772419877,0.028200000000000003
0.13884851336479187,0.8761134147644043,0.19785887002944946,0,0,2.73821755,2.7374,0.02035624466834441,0.030124999999999513
0.44389283657073975,0.45209041237831116,0.2943442463874817,0,18,2.8112413500000004,2.81235,0.022632480314307132,0.03860000000000019
0.13943736255168915,0.1688755750656128,0.36927133798599243,0,0,2.7291485000000004,2.7292,0.019130399832465606,0.025099999999999678
0.22805099189281464,0.5116351842880249,0.17343680560588837,0,14,2.75298295,2.754,0.02535869878951797,0.038899999999999935
0.41390952467918396,0.4695397615432739,0.14265669882297516,0,20,2.8049686456400744,2.8036,0.027766653232725296,0.040000000000000036
0.4272158443927765,0.5575564503669739,0.8665286302566528,0,19,2.81633785,2.81665,0.02206738073214626,0.023524999999999796
0.1415710300207138,0.6465733051300049,0.3349896967411041,0,0,2.7337382,2.7342500000000003,0.020839933799319036,0.026899999999999924
0.4570159912109375,0.6337605714797974,0.4235444664955139,0,20,2.804294349775785,2.8128,0.01958171917688791,0.03670000000000018
0.4621819853782654,0.7099644541740417,0.6790784597396851,0,20,2.782578579003182,2.7816,0.02591773238250973,0.04985000000000017
0.1361035257577896,0.8788144588470459,0.7380378842353821,0,0,2.7196713,2.7196,0.02290983492542013,0.030299999999999994
0.45619234442710876,0.41582414507865906,0.5225526094436646,0,20,2.795590676567657,2.7943499999999997,0.01949529529107345,0.037799999999999834
0.2250847965478897,0.7638802528381348,0.06482022255659103,0,0,2.7680757999999996,2.7667,0.020607488065264044,0.03162499999999957
0.4892200529575348,0.11719910800457001,0.8896065950393677,0,19,2.8027817,2.8054,0.022239484146670308,0.0286249999999999
0.02279425971210003,0.8505505323410034,0.44241905212402344,9,0,2.6599967,2.6557,0.03234635186709623,0.043825
0.05720743536949158,0.1287771463394165,0.9068417549133301,16,0,2.6637577,2.6619,0.032376991069430774,0.036599999999999966
0.05923086032271385,0.3528258502483368,0.03925492241978645,0,0,2.6852362999999997,2.6875,0.027946919191746338,0.033949999999999925
0.32754823565483093,0.28787729144096375,0.6459754109382629,0,15,2.7592887999999998,2.75815,0.022537871118630527,0.034800000000000164
0.347820907831192,0.18452557921409607,0.07839260250329971,0,20,2.7956715625,2.7964,0.0268801853264369,0.030824999999999658
0.4237346649169922,0.45484352111816406,0.02927413210272789,0,20,2.7971801317233806,2.802,0.022113403219733062,0.02605000000000013
0.22985729575157166,0.22262853384017944,0.8377482295036316,0,0,2.7499031,2.7506,0.021596942153693892,0.02732499999999982
0.07126638293266296,0.09397392719984055,0.8294932842254639,0,0,2.6848218,2.6861,0.0247119099779843,0.03290000000000015
0.06798064708709717,0.8184038996696472,0.02143530361354351,0,0,2.70232575,2.7007,0.027961681672200974,0.042549999999999866
0.0231662318110466,0.5636075139045715,0.4742966294288635,8,0,2.6402617499999996,2.6419,0.028702843795301886,0.038450000000000095
0.05854137986898422,0.1277923583984375,0.27448734641075134,2,2,2.6692639,2.6711,0.029135086696112648,0.039449999999999985
0.38004133105278015,0.11790110170841217,0.8199140429496765,0,19,2.7738468000000003,2.7779,0.01917263622353483,0.020399999999999974
0.3118753433227539,0.22401738166809082,0.32624974846839905,0,19,2.7684263000000002,2.7663,0.01987108422582925,0.03292500000000009
0.22945867478847504,0.5203938484191895,0.1530148983001709,0,15,2.7572086,2.758,0.026740578079764838,0.03370000000000006
0.43088075518608093,0.15078726410865784,0.9972881078720093,0,17,2.76809485,2.77265,0.03270597909369937,0.05290000000000017
0.26414722204208374,0.7085865139961243,0.4216682016849518,0,18,2.7681401,2.7651000000000003,0.03249766056180045,0.04544999999999977
0.34501248598098755,0.7984184622764587,0.7402234673500061,0,19,2.78507155,2.7868500000000003,0.021124288759565377,0.029024999999999856
0.17737580835819244,0.7019231915473938,0.2700948417186737,0,0,2.7420740500000003,2.7466,0.026402271144685643,0.03279999999999994
0.2712048292160034,0.0323672741651535,0.13592033088207245,0,18,2.7743885500000003,2.7767,0.03359788213410928,0.04132499999999961
0.49419182538986206,0.13860706984996796,0.28565382957458496,0,20,2.8128443641618497,2.8261,0.024764446593011892,0.043700000000000294
0.05710321664810181,0.4710402488708496,0.8278723359107971,0,0,2.66766465,2.6675,0.03380763087495928,0.038425000000000153
0.06669138371944427,0.06450168043375015,0.6348596215248108,17,0,2.68239815,2.6823,0.028751623112052302,0.04035000000000011
0.08065839856863022,0.29199495911598206,0.9518530964851379,0,0,2.6808836499999997,2.6828,0.025638581233709098,0.03630000000000022
0.2501814365386963,0.3656599819660187,0.43857547640800476,0,0,2.7638173,2.76745,0.021787808533902626,0.032624999999999904
0.38424253463745117,0.2383832037448883,0.5804452300071716,0,20,2.780666548463357,2.7791,0.024150976156590606,0.03887499999999999
0.0669664740562439,0.9241440892219543,0.45242777466773987,0,0,2.6771675,2.6781,0.029861327059425874,0.04712499999999986
0.14312611520290375,0.7102691531181335,0.12388776242733002,0,0,2.7406393,2.7414,0.01818656964658261,0.022299999999999986
0.05073158070445061,0.7409343719482422,0.9418253302574158,14,3,2.65875285,2.6606,0.0378165646493372,0.059800000000000075
0.040748707950115204,0.33866849541664124,0.7533484101295471,9,0,2.666169,2.6633,0.027379100953099245,0.03592499999999976
0.0486309714615345,0.3063086271286011,0.8857125043869019,18,0,2.6673127,2.6651499999999997,0.03534413429000631,0.045299999999999674
0.24794939160346985,0.1434716284275055,0.17120453715324402,0,12,2.74105865,2.7395,0.02596607469714088,0.03664999999999985
0.41894954442977905,0.7879955172538757,0.5065194964408875,0,20,2.784824967907573,2.7891,0.017141258597557565,0.02729999999999988
0.30764538049697876,0.8414463996887207,0.7182783484458923,0,20,2.7695408595253364,2.7689,0.017526077102619126,0.02334999999999976
0.017047762870788574,0.9528616070747375,0.8412823677062988,39,0,2.6526467499999997,2.649,0.037870164898472516,0.04472499999999968
0.4533918797969818,0.7711840867996216,0.5641800761222839,0,20,2.799288185654009,2.803,0.028352295981550566,0.060550000000000104
0.13826680183410645,0.7507601380348206,0.42284342646598816,0,0,2.72729475,2.73055,0.023636775318082198,0.02662500000000012
0.09009276330471039,0.044823057949543,0.7964128851890564,3,0,2.6929171,2.6919,0.028184882075148014,0.04172500000000001
0.31814703345298767,0.20586055517196655,0.5065612196922302,0,18,2.7641256,2.761,0.024360631655193178,0.03592499999999976
0.414489209651947,0.8064809441566467,0.7249547243118286,0,20,2.7638068232662194,2.76875,0.019932751268448578,0.038975000000000204
0.16167961061000824,0.29150769114494324,0.7086544036865234,0,0,2.7303512499999996,2.7310499999999998,0.016858904722356665,0.025200000000000333
0.435719758272171,0.6606566309928894,0.26888230443000793,0,20,2.7605796026490066,2.7628,0.017910203754218115,0.017300000000000093
0.4004550874233246,0.7037307024002075,0.6358519792556763,0,20,2.793066132906325,2.7911,0.016510214161993476,0.019199999999999662
