NumberOfCollisions,meanEntropy,medianEntropy,stdsEntropy,iqrsEntropy
0,2.67345105,2.6695,0.0343136275974648,0.0451999999999999
0,2.67938515,2.6759,0.0235948895839226,0.0327250000000001
18,2.6414064,2.6437,0.0354976573739732,0.0443000000000002
0,2.68774365,2.68715,0.0282439558078803,0.037125
20,2.6566332,2.6562,0.0333274077563797,0.0440499999999999
16,2.67218865,2.6702000000000004,0.0315205094530132,0.0401000000000002
0,2.6946629,2.69815,0.0283822013520797,0.0383249999999999
21,2.65418615,2.6517,0.0325132475027872,0.0456499999999997
122,2.638745,2.63965,0.030866175419057,0.0482249999999999
0,2.68965325,2.6896,0.0290876504626533,0.0398
0,2.6932770500000007,2.6935,0.0250620098614915,0.0411000000000001
1,2.6600751,2.6592,0.0318983134348824,0.0418000000000002
0,2.7096457499999995,2.7087,0.0214621963446777,0.0288249999999998
0,2.64675415,2.6433,0.0271925203461815,0.039225
8,2.6652024,2.6668,0.0329027780626499,0.0507749999999997
28,2.63540665,2.6317,0.039127744769888,0.051425
0,2.67112825,2.6727,0.0273978650069216,0.0367999999999999
1,2.6605947000000008,2.65855,0.040125354103235,0.0526249999999999
3,2.65853955,2.6557500000000003,0.0292610811624844,0.0343249999999999
0,2.7022022000000003,2.7023,0.0336359100539884,0.0424499999999996
0,2.696594,2.7025,0.0383544230043941,0.053125
41,2.6614187,2.6596,0.0320449793307781,0.0468999999999999
133,2.6374749,2.6362,0.0452172251469503,0.0641499999999997
13,2.6680043500000004,2.66405,0.0297336139087985,0.0411999999999999
3,2.6664719,2.6679500000000003,0.0346673274191997,0.0513249999999998
0,2.68652545,2.6869,0.0315759450737028,0.0444249999999999
0,2.6946644,2.6948,0.0228946094668592,0.0288499999999998
0,2.6868244000000003,2.6857,0.0345427155076146,0.0442999999999997
0,2.6667976,2.6701,0.026069732147454,0.0311999999999996
148,2.6357590500000003,2.6326,0.0415841964945518,0.057525
3,2.6858892,2.68125,0.0281391150066948,0.0404000000000004
189,2.64560445,2.64405,0.0354007506304244,0.0383999999999997
0,2.7031849,2.7039,0.0247622911296592,0.029525
0,2.7081992500000007,2.7112,0.0267244398339329,0.0348250000000001
0,2.6946216,2.6947,0.0258531832361123,0.037325
2,2.67537955,2.672,0.0337331902849033,0.0432999999999998
23,2.6526506,2.651,0.0291032307423076,0.04
0,2.6605185,2.6596,0.0358253338819054,0.0493999999999998
0,2.6845325,2.6807,0.0340489244139958,0.0485249999999997
0,2.7126187,2.7125,0.0254594226232646,0.0340250000000001
9,2.685186,2.6857,0.0249396454265091,0.0328499999999998
1,2.6868268,2.6905,0.0276863994004276,0.0395250000000002
9,2.6734268,2.6749,0.0312571934402306,0.0426249999999996
56,2.64142595,2.64515,0.0398620973055545,0.0553499999999997
1,2.67865135,2.67625,0.0273578924293795,0.0369250000000001
0,2.6543198,2.6523,0.0359112302484891,0.0441250000000001
17,2.65907315,2.65735,0.0280942505519812,0.0372999999999996
0,2.7003241500000006,2.6998,0.0243233363619693,0.0359250000000002
0,2.6965551,2.6965,0.0222224488747302,0.0306250000000001
0,2.69503745,2.6978,0.0261301896758806,0.0308250000000001
0,2.70676715,2.7082,0.0322023914620871,0.0452249999999998
0,2.69383835,2.69495,0.024672244208371,0.0325250000000001
0,2.7003463,2.7001,0.0222549584656992,0.0310999999999999
81,2.6351812,2.63195,0.0334272732444631,0.0386000000000001
0,2.66379815,2.6632,0.0266629597302606,0.0377999999999998
0,2.66643145,2.6657,0.0338462464077997,0.053925
0,2.65847995,2.66065,0.028750166834255,0.0368250000000003
0,2.67951085,2.6834,0.0384696353930928,0.0546999999999999
0,2.6746222,2.6729,0.0296728845439738,0.0396249999999995
9,2.6711959000000003,2.671,0.0332917110282724,0.0473749999999997
0,2.70909185,2.7076,0.027015119999317,0.0353249999999998
0,2.7036757,2.7018500000000003,0.0269032589012929,0.0382250000000001
0,2.66889975,2.6689,0.0296007858837818,0.0373499999999995
0,2.68230555,2.6829,0.0226889518091405,0.0302000000000002
0,2.70213835,2.7014,0.0229052064884274,0.0308999999999999
0,2.68670955,2.6873,0.0238794835328886,0.0308000000000001
0,2.7125546,2.7096,0.0263914933044721,0.0331000000000001
0,2.6773943,2.678,0.0326530270803489,0.0417
214,2.6404243,2.64325,0.0493590122420414,0.0754499999999995
0,2.6625771,2.66,0.0368705072597326,0.0537499999999999
0,2.6945358,2.6948,0.0226964807483451,0.0266999999999999
0,2.65089865,2.6514,0.0240119062795418,0.0332000000000003
4,2.6534832500000003,2.65405,0.02827683688883,0.037725
0,2.6489090500000003,2.6501,0.0404320677568869,0.0587249999999999
0,2.6891718,2.68575,0.034472197417049,0.0459749999999998
0,2.6798038,2.6778,0.0299487322863589,0.0428249999999996
6,2.6721045999999995,2.6721,0.021668151024949,0.0278
8,2.7011712,2.7054,0.0299287560810669,0.0343
224,2.63719855,2.6342,0.0390243607621893,0.051625
0,2.6603805,2.66125,0.0310128769989177,0.0398999999999998
0,2.6873611,2.6909,0.0286102517778155,0.0408500000000002
63,2.64295125,2.6446,0.0342055287700321,0.0464999999999999
23,2.65336015,2.6533,0.0253634868852352,0.0379499999999999
49,2.6435138,2.641,0.0320582298257405,0.0388250000000001
8,2.6932915000000004,2.6947,0.0253181094821473,0.0345999999999997
54,2.6364156000000003,2.6378,0.0331209801582018,0.0450250000000003
0,2.67822365,2.675,0.0313706390702755,0.04055
160,2.65028405,2.6485,0.0374747453706826,0.0522499999999999
0,2.6967918,2.6968,0.0269221712118469,0.0366249999999999
4,2.6897773,2.689,0.0278328184830426,0.0397249999999997
0,2.70880855,2.70675,0.0253161760915328,0.0333249999999996
207,2.6198231,2.62045,0.0309182652551853,0.03675
117,2.64288735,2.6396,0.0289774109433106,0.0318499999999999
0,2.69904175,2.6982,0.0237653075287802,0.0358499999999999
83,2.64800035,2.6474,0.031837931385024,0.0416249999999998
9,2.6479671,2.64695,0.0302937762187218,0.0396
27,2.660543,2.66,0.0300530426246661,0.043625
189,2.6284581,2.6239,0.041488050019132,0.0483000000000002
0,2.7009505,2.702,0.028942089070245,0.03865
0,2.69438995,2.69465,0.0255929905247022,0.0320249999999995
0,2.69680825,2.6984,0.0269663545355596,0.0339499999999999
2,2.6716622,2.6714,0.0263317344882558,0.0339
12,2.6662881,2.6691,0.0363809342704389,0.0555250000000002
0,2.70019215,2.7001,0.0244475827716668,0.0333000000000001
0,2.71298225,2.7122,0.0220972889725753,0.0334250000000002
4,2.6635373,2.6686,0.0423430503000197,0.055225
0,2.6739313,2.67305,0.0249354228019097,0.0356
13,2.6710447000000004,2.66995,0.0261854114328952,0.0294249999999998
0,2.69521235,2.69245,0.0259183030400815,0.0339
0,2.6733479,2.67305,0.038272109892061,0.0502249999999997
26,2.65385855,2.6521,0.029629011912271,0.0362249999999999
0,2.69857225,2.70275,0.0316424587372331,0.0419249999999999
0,2.71692775,2.7165,0.028925455137949,0.0395249999999998
0,2.6741083500000005,2.6717500000000003,0.0337220852747498,0.0462249999999997
11,2.6623328,2.6608,0.0322977936422908,0.0355250000000002
38,2.6475648,2.6473,0.0289720191039561,0.0358249999999999
0,2.7089844000000003,2.7078,0.0260006787726782,0.039225
23,2.6537721,2.6564,0.0340268652918543,0.0416250000000002
20,2.66543345,2.66365,0.0300946112468245,0.0417
0,2.69265745,2.6941,0.0328134108939851,0.0425249999999999
4,2.65093915,2.6491,0.0277601776341128,0.0407249999999996
2,2.6939925,2.69215,0.0250555256131257,0.03125
0,2.6666779000000003,2.6674,0.0325312674451826,0.0494249999999998
0,2.6656851,2.667,0.0299714240233926,0.0377
0,2.6548202,2.65735,0.0337052100121034,0.045325
1,2.6861721500000004,2.6837,0.0276619359296759,0.0405999999999999
194,2.6238214500000003,2.62285,0.0394626325135247,0.0567250000000001
321,2.62192055,2.6189,0.0438206917186105,0.0593249999999998
0,2.69100045,2.689,0.0296009181411235,0.0404249999999999
0,2.7155038,2.7169,0.0236569773124125,0.0286249999999999
0,2.7029617,2.7041,0.023772391825603,0.0328500000000002
0,2.6664169,2.66485,0.030356594578279,0.0355249999999998
22,2.6465805499999995,2.6471,0.0376556477397149,0.053325
0,2.6518845,2.64805,0.0331493301553741,0.0393249999999998
238,2.6315911,2.6279,0.0377335389380588,0.0421749999999998
0,2.69085635,2.691,0.0200629080563486,0.0254249999999998
0,2.6854428,2.6851,0.0249112177173256,0.0317000000000002
0,2.71275105,2.7162,0.0314188849085625,0.0357249999999997
0,2.6609316,2.6614500000000003,0.0290183945358801,0.0365250000000001
43,2.64687855,2.6434,0.0385599309503725,0.0460499999999997
2,2.6333618500000004,2.63605,0.0389770210454506,0.0478
0,2.6929084000000003,2.6935,0.0250120708746796,0.0323999999999999
4,2.65975,2.66,0.0323385783546525,0.0422249999999997
0,2.70692475,2.7033,0.0235644391496487,0.0303999999999997
204,2.6263295,2.6276,0.031709188569719,0.0417999999999998
0,2.7047258000000003,2.7043,0.0188808120683407,0.0235499999999997
0,2.66221155,2.6599500000000003,0.0327033646831254,0.0422249999999997
182,2.6285295,2.62445,0.0335994541585127,0.0361499999999996
288,2.6359643,2.63395,0.036641326470394,0.045725
0,2.6655512000000003,2.66725,0.0343197061257814,0.0500249999999997
0,2.7125343,2.7145,0.0269679981368658,0.0369999999999999
0,2.6663122999999995,2.6615,0.0327282692593115,0.0349249999999998
26,2.6585503500000005,2.6601,0.0353088296305258,0.0413999999999998
0,2.66816565,2.6674,0.0273528619174941,0.0342000000000002
0,2.67825965,2.6759,0.0284454988860715,0.0433999999999996
30,2.6584285,2.65505,0.0298455622790055,0.0359250000000002
31,2.6431139000000003,2.6446,0.0485019351860314,0.0755249999999998
37,2.64511485,2.6429,0.0426895320245783,0.0649250000000001
0,2.67838145,2.6778500000000003,0.0266218861258457,0.0387500000000002
0,2.69319705,2.6965,0.0301461265554548,0.0410499999999998
0,2.7037637,2.7067,0.0229908264816643,0.0316499999999999
0,2.6895961500000003,2.68685,0.0290475177971801,0.0342000000000002
4,2.6614497,2.66,0.0311636297614703,0.0448499999999998
3,2.67522885,2.6751,0.028207418575217,0.031625
0,2.6895896500000003,2.68895,0.0272135903158238,0.0327250000000001
77,2.6445729,2.6407,0.0348457201904337,0.051625
0,2.70321605,2.70425,0.0225453930415395,0.0307999999999997
0,2.66364895,2.6603,0.0345925863285401,0.0453999999999998
140,2.6301564,2.6317,0.0300475544602218,0.0407250000000001
0,2.6708798500000004,2.6755,0.035016949738341,0.0482499999999999
4,2.67140205,2.6753,0.030001712464416,0.0444499999999998
0,2.7019847,2.7015,0.0285000171212229,0.0402249999999999
0,2.67313185,2.6752,0.0264516283161831,0.0315250000000002
6,2.67197715,2.6708,0.0281568100621767,0.0366249999999999
32,2.64773795,2.6498,0.0368788507792406,0.0492000000000003
0,2.6881263,2.6904,0.0260458556839663,0.0332249999999998
9,2.68572275,2.6872,0.0246049457922081,0.0338000000000002
0,2.7112101,2.71185,0.0256173620419823,0.0341249999999999
24,2.6565952500000005,2.6559,0.0327824583037559,0.0447499999999996
41,2.6381637500000004,2.6363000000000003,0.0355899738822256,0.0529250000000001
103,2.6344185,2.636,0.0369871232694569,0.0498000000000002
0,2.7021312500000003,2.6987,0.0307903570690159,0.0463
6,2.6574041,2.6541,0.0286683174112119,0.0389249999999998
0,2.6817328,2.682,0.0217303118744301,0.0283999999999999
47,2.6501751,2.6486,0.0276524803587309,0.0364249999999999
0,2.67901455,2.67775,0.0255984353681528,0.0336000000000002
50,2.6534986,2.6518,0.0309626687809691,0.0405250000000001
0,2.65581275,2.65335,0.0283879573488037,0.0340250000000001
21,2.6612530500000005,2.6619,0.0280707267575583,0.0383
13,2.66326685,2.66535,0.0360671114185416,0.0517500000000001
0,2.70512835,2.70555,0.0246984190036022,0.0311249999999998
8,2.65325215,2.65605,0.0392886410477315,0.0637250000000002
41,2.6399617,2.6398,0.0312573249512814,0.0376000000000003
6,2.6700612,2.6722,0.0290964211641225,0.033525
0,2.69691605,2.6986,0.0207229883799972,0.0283000000000002
0,2.7074393,2.70805,0.0189213275303293,0.0251249999999996
0,2.6946176000000004,2.6933,0.0294369186607565,0.0357249999999997
0,2.7001890000000004,2.6993,0.0262281423093592,0.0378999999999996
26,2.63861655,2.6398,0.0311506059507275,0.0367250000000001
29,2.66562155,2.6647,0.0339173838996686,0.0489250000000001
0,2.6944194,2.69485,0.0230492278317517,0.0307249999999998
8,2.67075305,2.66955,0.0257527810284151,0.0356999999999998
194,2.62751015,2.6269,0.0471929486467787,0.0680499999999995
0,2.69722265,2.6956,0.0255492397534153,0.0324249999999999
19,2.6559527000000003,2.65595,0.024375476050941,0.0328499999999998
0,2.69110735,2.69165,0.0229586972839815,0.0325250000000001
0,2.6940589,2.6947,0.0301825931753717,0.0368999999999997
0,2.7015446999999995,2.7018500000000003,0.0234432954575503,0.0321000000000002
0,2.6912323,2.6893,0.023328196173515,0.03065
0,2.68686765,2.68595,0.0323653232407386,0.0462000000000002
0,2.6970735999999995,2.699,0.0249345215121525,0.0343999999999997
0,2.68394295,2.6806,0.0256229608027155,0.0346249999999996
0,2.7116487,2.7142,0.028786650348903,0.035225
17,2.64195145,2.6462,0.0288696220601777,0.0358
3,2.66676405,2.6662,0.0251098998922237,0.0288249999999998
21,2.6396372500000003,2.6365,0.0384845186722856,0.0493749999999999
1,2.7010503,2.703,0.0267767951762342,0.0372000000000003
0,2.6983438,2.69835,0.0203359411279635,0.0278249999999999
151,2.6410028000000003,2.6364,0.0384209793232811,0.0522999999999997
0,2.71603,2.72035,0.0296984607345229,0.0423249999999999
43,2.6583397,2.6577,0.030160580795303,0.0384999999999999
0,2.6686925,2.66215,0.0367759292710598,0.0532750000000001
0,2.6972441,2.6961,0.0284770812266636,0.0412000000000003
0,2.68351985,2.687,0.0341515119866968,0.0425499999999998
0,2.6934873,2.69145,0.0347304372087366,0.0524249999999999
0,2.7005091,2.69715,0.0257006581081107,0.0382250000000001
0,2.66583335,2.6645,0.0353103870380586,0.0439750000000001
9,2.6638065500000003,2.6663,0.031853254811675,0.0369000000000001
1,2.662166,2.65905,0.0242103656312745,0.0365999999999999
0,2.7011455,2.701,0.023450578025925,0.0302500000000001
0,2.6963736,2.69665,0.0258341830341119,0.0327250000000001
0,2.71982075,2.7229,0.0248220834024362,0.0354999999999998
0,2.7069472,2.7041,0.0225575227398754,0.0282249999999999
0,2.68502025,2.6852,0.0286348980256172,0.0341
0,2.6979428000000003,2.69745,0.0292677709803804,0.0415499999999999
0,2.70750445,2.707,0.0289931215152404,0.0381249999999999
0,2.6882920999999995,2.6911,0.028083016532951,0.0288000000000003
0,2.6948595,2.69445,0.0214243398906477,0.0240999999999997
55,2.65050965,2.6544,0.0449478753878033,0.0575999999999998
5,2.667157,2.6661,0.0261387174704498,0.0336000000000002
0,2.69945905,2.7002,0.0246356237610802,0.0378749999999996
0,2.71348475,2.7129,0.023483774663318,0.0308999999999999
0,2.6718046,2.6736500000000003,0.0316225403603189,0.0395750000000001
193,2.6209712,2.6214,0.0315979035785604,0.0402749999999998
0,2.7085903,2.7076,0.020760912212858,0.0280249999999999
44,2.65251135,2.652,0.0248212025530089,0.0336249999999997
0,2.6604342,2.65905,0.0339171446374838,0.0492249999999998
0,2.69193265,2.69325,0.0252762564272777,0.0348000000000001
0,2.69539475,2.69645,0.0316795127399002,0.0465249999999999
4,2.68675045,2.68665,0.0278485981657515,0.035425
0,2.70189165,2.70175,0.0269867963137068,0.0331249999999996
0,2.69723705,2.697,0.021874899137996,0.0295249999999995
0,2.68069395,2.6823,0.0322628822084683,0.0435000000000003
27,2.6567657,2.6562,0.0257067489875713,0.03105
20,2.64848215,2.64865,0.0295172858911096,0.037125
85,2.63976585,2.635,0.0331194290225163,0.0412499999999997
0,2.67311305,2.6727,0.0258457266235155,0.0355249999999998
7,2.6677080500000003,2.66695,0.0303574359951149,0.0391249999999998
3,2.6516879,2.6508,0.0409399631605843,0.0529250000000001
0,2.6895307,2.6844,0.0257015853112215,0.0368249999999998
0,2.6818229,2.6775,0.0301467276099745,0.0386000000000001
38,2.65395985,2.6559,0.0399326567232572,0.057525
87,2.66270605,2.6648,0.044154301584302,0.0645000000000002
0,2.68427905,2.6831,0.0253914183553715,0.0276249999999995
11,2.66961365,2.6714,0.0324940463574098,0.0436
4,2.647287,2.6483,0.0278354304978385,0.0330249999999998
30,2.6497059,2.6514,0.0319233161684371,0.0419
0,2.702442,2.7026,0.0259357034992305,0.0339499999999994
0,2.70642385,2.7061,0.0248816739022417,0.0367999999999999
0,2.7020317000000005,2.6972,0.0317315279353201,0.04935
0,2.69544335,2.6982,0.0226348347857345,0.0315000000000003
0,2.6896018999999995,2.6879,0.0235407887801152,0.0308249999999996
0,2.68921375,2.6891,0.0254587663867969,0.0365250000000001
0,2.6949722,2.694,0.0219348769579407,0.0332000000000003
16,2.6632641,2.6651,0.0218835127708053,0.0267000000000003
25,2.65389255,2.6493,0.0286062958017549,0.0362499999999998
0,2.7212428,2.72085,0.0275082094684477,0.0346999999999999
0,2.68144265,2.6797500000000003,0.031294146992329,0.0385499999999998
0,2.674105850000001,2.67455,0.0393059727112496,0.0652249999999998
0,2.67773,2.6736,0.0263123505221407,0.0339249999999995
0,2.66071055,2.66005,0.0392887264198968,0.058875
13,2.6976866,2.6971,0.020717063267751,0.0314999999999998
0,2.6641215,2.6675,0.0329111471655121,0.0504000000000002
0,2.66066295,2.66245,0.0301207850544686,0.0396999999999998
281,2.6333075500000005,2.6294500000000003,0.0429491993871538,0.0580249999999997
0,2.69388105,2.6912,0.0242973798154759,0.0300499999999996
33,2.63779585,2.63895,0.0357941798031118,0.0515499999999997
4,2.66017005,2.65945,0.0258262805683958,0.0333999999999998
41,2.6485185,2.6516,0.0383767330260146,0.0553999999999996
0,2.67747995,2.6773,0.0278390321850006,0.0369999999999999
0,2.6970429000000005,2.6971,0.0279190175255147,0.03905
12,2.65205925,2.6509,0.0257617515793763,0.0348000000000001
146,2.64360745,2.6468,0.0416247015544556,0.0602
12,2.6514528,2.6547,0.029836970056626,0.0375
16,2.6485143,2.6541,0.0440908355047848,0.0627249999999999
0,2.6814442999999994,2.6824,0.032041655349092,0.0369000000000001
0,2.67088455,2.6692,0.0320092493866616,0.0401000000000002
0,2.6745981,2.6725,0.0322726498197777,0.0438
0,2.6873032,2.6879,0.0274912929808694,0.046475
0,2.6837909,2.6859,0.0281361341905742,0.0372000000000003
0,2.67504855,2.6718,0.0271281338815905,0.0363250000000001
0,2.69661705,2.7003,0.030632860041098,0.0424999999999999
0,2.7091046,2.7087,0.0208115410010887,0.0279250000000002
0,2.68371655,2.6856,0.0285590490229891,0.0377999999999998
126,2.63538385,2.6365,0.02606001101645,0.0335499999999999
50,2.6399491,2.6378,0.0323032077229181,0.0354000000000001
237,2.62378515,2.6212,0.0425667684288753,0.069325
47,2.62942775,2.6302,0.0341006106241149,0.0440249999999995
168,2.63592785,2.633,0.040574207439918,0.0584499999999996
64,2.6276938,2.6272,0.0347338777213256,0.0459999999999998
5,2.6935898000000003,2.6937,0.0225695515232359,0.0306999999999999
90,2.6433334000000004,2.6397,0.0377745064089525,0.0473249999999998
0,2.6906221500000003,2.6919,0.0247365940334861,0.0351999999999996
54,2.64159735,2.6433,0.0334814796264666,0.0434000000000001
0,2.6866525500000003,2.6862,0.0249491689941268,0.0364499999999998
38,2.6464267,2.6469,0.0344582976525248,0.0483250000000001
163,2.63292675,2.6303,0.0391894055764756,0.0476999999999998
0,2.71309025,2.714,0.0262322871655808,0.0394999999999998
87,2.62801175,2.62905,0.0475285960968499,0.0640749999999998
25,2.67049625,2.6713,0.0306792605995891,0.0421249999999999
6,2.6614634500000003,2.66055,0.0299832017819561,0.039025
5,2.6732214,2.6734,0.024642730612495,0.0323000000000002
0,2.7128478,2.714,0.0218345101882318,0.0272999999999998
4,2.66347155,2.6622,0.0258862433658787,0.0342249999999997
0,2.6894614000000003,2.6919,0.0228625956540371,0.0324249999999999
98,2.64634465,2.6469,0.0333830647391383,0.0468499999999996
4,2.6880143500000004,2.6879,0.0228900189837732,0.0338249999999997
0,2.6938922,2.6921,0.0286787485633526,0.0363250000000001
34,2.6425843,2.63865,0.0442103497329528,0.0551499999999998
0,2.6928308500000004,2.69795,0.032174758325083,0.04515
17,2.6844642000000003,2.6847,0.0239877143212937,0.0341999999999997
36,2.6559411,2.6604,0.0317375156682119,0.0329249999999996
0,2.72088635,2.7187,0.0268240992146521,0.0367000000000001
0,2.7063227,2.7071,0.0256611621854895,0.0314999999999998
0,2.7094788500000004,2.712,0.0204297632800162,0.0285250000000001
0,2.68005535,2.6785,0.0286633401992423,0.0387499999999998
0,2.70705005,2.70755,0.02592192971207,0.0390249999999996
13,2.65378275,2.65485,0.025432421580288,0.0315000000000003
81,2.6450114000000005,2.64475,0.0347326350863276,0.0428249999999996
0,2.69237375,2.6954,0.0294673279402374,0.0393250000000002
0,2.6833103,2.6834,0.0256989889666889,0.0347249999999998
1,2.66900095,2.6683,0.0259589667378634,0.0333000000000001
17,2.6520169,2.6533,0.0325687918779619,0.0378250000000002
49,2.6403574,2.6405,0.0273157541583607,0.0357250000000002
0,2.6904515,2.6891,0.0223886843684482,0.0307249999999998
11,2.66637225,2.6624,0.0387264544586449,0.0547999999999997
1,2.66548945,2.6664,0.0371407666008322,0.047025
0,2.6881659,2.688,0.0244657273995685,0.0346999999999999
0,2.6829998500000003,2.6833,0.0304199976163296,0.0448999999999997
0,2.7133729,2.7139,0.0222528392703043,0.0320999999999997
11,2.67773635,2.67655,0.0281905374847217,0.0327249999999996
2,2.6587459,2.6563,0.0303458646802163,0.0403250000000001
7,2.6600325,2.66325,0.0354246338548473,0.0428250000000001
0,2.6634502,2.6649,0.0310135975010961,0.0419
208,2.6264731,2.6269,0.0362208965431558,0.04685
0,2.70578805,2.7071,0.0223556091886913,0.0311999999999996
83,2.63817395,2.63495,0.034072625469686,0.0463
1,2.68513195,2.6821,0.0352500356623578,0.0489999999999999
0,2.68460475,2.68675,0.0342049240963563,0.0526249999999999
0,2.6957652,2.69395,0.0294354977698696,0.0418249999999997
0,2.6722133,2.67035,0.0287272738544749,0.0443000000000002
0,2.67709485,2.6795,0.0315616418850081,0.0339499999999999
0,2.6733891000000005,2.6732,0.0255410503149342,0.0343
0,2.6861261,2.6842,0.0284580396160733,0.0389999999999997
0,2.71549595,2.7169,0.0282172948490371,0.0354999999999998
2,2.6787085000000004,2.6786,0.0247509506433591,0.0376749999999996
0,2.6966563,2.69785,0.0316630263921501,0.0350999999999999
0,2.71046115,2.70965,0.0263647221809276,0.0359000000000002
0,2.67888465,2.6775,0.032795452724082,0.0388999999999999
0,2.6984272,2.6973,0.0288001793424971,0.043225
0,2.7065372,2.7048,0.0238411978759457,0.0348250000000001
116,2.6445625500000003,2.6412,0.0312071530662042,0.0500249999999997
0,2.70151145,2.7013,0.0271120151205604,0.03695
0,2.70124975,2.7037,0.0315630545089904,0.0471250000000003
0,2.68750205,2.6883,0.0248380190594479,0.0338249999999997
0,2.6794118,2.67835,0.0283112025664753,0.0396999999999998
14,2.69246095,2.694,0.0256128506827627,0.0344499999999996
0,2.69545795,2.6974,0.0234806849729197,0.0297
58,2.63726495,2.63675,0.0316797400004719,0.0457999999999998
12,2.64905075,2.6487,0.0360289608431536,0.043825
12,2.6790902,2.6816500000000003,0.0253929605197976,0.0321000000000002
0,2.6549619000000004,2.65305,0.0384237051621782,0.0485250000000001
0,2.6865383,2.68605,0.0339554349568666,0.0456500000000001
12,2.6806699,2.6798,0.0307856964187916,0.0427249999999999
0,2.6519804,2.64815,0.0361289364061551,0.0525999999999999
0,2.6710719,2.6716,0.0281464818474707,0.0416999999999996
0,2.7001068,2.6994,0.0288790223823452,0.0385000000000004
111,2.63579405,2.6329,0.0249080292194605,0.0323999999999999
0,2.68927,2.6877,0.0309028309382813,0.04535
0,2.7218102,2.7222,0.024027234879611,0.0354000000000001
0,2.671187450000001,2.66435,0.033880078918112,0.0518749999999994
0,2.69933285,2.70085,0.0338710205910229,0.0427499999999998
0,2.67796925,2.67615,0.0332458356706144,0.04095
0,2.6662476500000003,2.6641,0.0291328996922294,0.0424999999999999
0,2.6841298,2.6824,0.0331438720121834,0.0415
0,2.7066365,2.7082,0.031757633692547,0.0437749999999996
0,2.6579717,2.6587,0.0312268906410804,0.0426250000000001
3,2.6636244500000004,2.6634,0.040925595502051,0.06515
0,2.6961134,2.69365,0.027571785405374,0.0376249999999998
0,2.68990855,2.68865,0.0268841622874416,0.0389249999999998
28,2.6817544,2.6809,0.0308579631641493,0.0339249999999995
0,2.6745946000000003,2.6745,0.0266541025142472,0.0317249999999997
0,2.71529815,2.7161,0.0262605295372637,0.0374499999999997
0,2.691636,2.689,0.0218360501006935,0.0337
23,2.6627623,2.6599500000000003,0.033642816301701,0.0346249999999996
0,2.68647635,2.6832,0.03021016460858,0.0424249999999997
0,2.6909243000000003,2.69275,0.0264661411903964,0.0388000000000001
98,2.64242525,2.6416,0.0261704411013169,0.033525
21,2.6875295,2.68695,0.0281061639102528,0.0371000000000001
0,2.70460765,2.7027,0.0285656578162922,0.0388249999999996
0,2.66282485,2.6642,0.0298790506455191,0.0399500000000001
0,2.7126585,2.71395,0.0224405777053533,0.0326249999999999
128,2.64435455,2.6454,0.0357066132431724,0.0482999999999997
10,2.65461435,2.6518,0.0272802763746538,0.0368249999999998
0,2.66985045,2.6717500000000003,0.0354591233647632,0.0475000000000003
0,2.7007606500000003,2.70435,0.0259721242215091,0.0348999999999999
19,2.6522869,2.65255,0.0278710487493743,0.0409250000000001
275,2.6390846000000003,2.64005,0.0338632024894279,0.0514499999999999
64,2.6580276,2.6588,0.0302092829812294,0.0395749999999996
0,2.70461635,2.7048,0.0303276218599068,0.0407250000000001
0,2.68659425,2.6871,0.0297953540327598,0.0408249999999998
0,2.69506445,2.6929,0.0349049426471022,0.0439000000000002
0,2.6809454500000003,2.6815,0.0331869192498716,0.0425249999999999
0,2.66567335,2.66555,0.0279855529653694,0.0343249999999999
20,2.6532171,2.6536,0.0287248036997644,0.0378000000000002
0,2.6869515500000003,2.6849,0.0245860331814121,0.0340249999999997
0,2.7159765,2.7205,0.0317274369867784,0.0308000000000001
190,2.62426445,2.6211,0.0452262912606981,0.0588250000000001
203,2.6392345,2.64005,0.0410196265188994,0.0611999999999999
8,2.6508955,2.64685,0.0329923122825606,0.0446000000000004
0,2.6978138,2.6966,0.0229755998737791,0.0263999999999997
22,2.6364286000000003,2.6378500000000003,0.0274180262243656,0.0393249999999998
0,2.70456945,2.7061,0.0256286176314193,0.0357250000000002
63,2.656874300000001,2.659,0.0293616257981399,0.0413999999999998
3,2.6409664000000004,2.6412,0.0363733963363335,0.0471749999999997
0,2.7095599000000004,2.7068,0.0227729001664258,0.0266249999999996
0,2.67495195,2.67485,0.0331636460027769,0.0461249999999999
3,2.66509805,2.6647,0.0226916196248196,0.0296250000000002
3,2.6649288,2.66455,0.0277540676398974,0.0382250000000001
0,2.70156295,2.7006,0.0232502077904155,0.0272999999999998
0,2.66069185,2.6595500000000003,0.0298528348499351,0.0414249999999998
0,2.69121675,2.6925,0.0221798556000146,0.0316
0,2.67208665,2.6704,0.0283227298609703,0.038475
0,2.68651,2.6858,0.0216380299472941,0.0260249999999997
0,2.7003941,2.7019,0.0253405926369136,0.0307500000000002
0,2.7028572000000004,2.7019,0.0231722788728256,0.0358
42,2.65043415,2.6448,0.0319456818486865,0.0460000000000002
29,2.6452381,2.6435500000000003,0.0382831129662936,0.0581499999999999
22,2.6557204,2.6553,0.035554945842175,0.057525
0,2.663193,2.6613,0.0344936832043201,0.0497
0,2.71849575,2.72045,0.0254985289171257,0.0371000000000001
0,2.6835319499999994,2.6816500000000003,0.0301534599042547,0.0444249999999999
