Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
0,Tau <= 0.51,0.4921,0.7302697302697303,1.0,1.0,1.0
1,SafetyMargin > 0.08,0.2534,0.8668885191347754,1.0,1.0,1.0
2,Tau <= 0.25,0.2465,0.8678414096916299,1.0,1.0,1.0
3,SafetyMargin <= 0.02,0.2486,0.8303693570451436,-1.0,-1.0,-1.0
4,SafetyMargin > 0.08,0.2491,0.8343313373253493,1.0,1.0,1.0
5,Tau > 0.75,0.2503,0.85785536159601,-1.0,-1.0,-1.0
6,SafetyMargin > 0.08,0.2587,0.8446969696969697,1.0,1.0,1.0
7,Tau > 0.75,0.2416,0.8470588235294118,-1.0,-1.0,-1.0
8,Tau > 0.75,0.2466,0.8416075650118203,-1.0,-1.0,-1.0
9,Tau > 0.51,0.499,0.762796504369538,-1.0,-1.0,-1.0
10,Tau > 0.75,0.2462,0.858433734939759,-1.0,-1.0,1.0
11,Tau > 0.75,0.2492,0.8321513002364066,-1.0,-1.0,1.0
12,SafetyMargin <= 0.02,0.2513,0.8203592814371258,-1.0,-1.0,-1.0
13,SafetyMargin > 0.05,0.5064,0.7304347826086957,1.0,1.0,1.0
14,Tau <= 0.25,0.2474,0.8685524126455907,1.0,1.0,1.0
15,SafetyMargin <= 0.02,0.2431,0.8297180043383948,-1.0,-1.0,-1.0
16,SafetyMargin <= 0.02,0.2527,0.8336106489184693,-1.0,-1.0,-1.0
17,Tau <= 0.25,0.2503,0.8877805486284289,1.0,1.0,1.0
18,SafetyMargin <= 0.02,0.2483,0.8302828618968386,-1.0,-1.0,-1.0
19,Tau > 0.51,0.5066,0.7804878048780488,-1.0,-1.0,1.0
20,Tau <= 0.25,0.2486,0.8785046728971962,1.0,1.0,1.0
21,SafetyMargin > 0.08,0.2498,0.8259629101283881,1.0,1.0,-1.0
22,SafetyMargin > 0.05,0.5005,0.7166212534059946,1.0,1.0,1.0
23,Tau <= 0.25,0.2572,0.8681732580037664,1.0,1.0,1.0
24,SafetyMargin > 0.08,0.2509,0.8383233532934131,1.0,1.0,1.0
25,Tau > 0.75,0.2525,0.8348968105065666,-1.0,-1.0,-1.0
26,SafetyMargin > 0.05,0.5011,0.7434325744308231,1.0,1.0,1.0
27,Tau <= 0.25,0.2573,0.8842315369261478,1.0,1.0,1.0
28,Tau <= 0.25,0.2464,0.8444022770398482,1.0,1.0,1.0
29,Tau > 0.75,0.2439,0.848297213622291,-1.0,-1.0,-1.0
30,SafetyMargin > 0.05,0.4994,0.7436182019977803,1.0,1.0,1.0
31,Tau > 0.51,0.5027,0.7410358565737052,-1.0,-1.0,1.0
32,SafetyMargin <= 0.02,0.2566,0.8,-1.0,-1.0,-1.0
33,Tau > 0.75,0.2552,0.8372641509433962,-1.0,-1.0,-1.0
34,SafetyMargin <= 0.02,0.2545,0.8286189683860233,-1.0,-1.0,-1.0
35,Eta > 0.74,0.2455,0.6705882352941176,1.0,1.0,1.0
36,SafetyMargin <= 0.02,0.2505,0.856353591160221,-1.0,-1.0,-1.0
37,SafetyMargin > 0.05,0.5062,0.7302697302697303,1.0,1.0,1.0
38,Tau > 0.75,0.2595,0.8121019108280255,-1.0,-1.0,1.0
39,SafetyMargin <= 0.05,0.5006,0.7327227310574521,-1.0,-1.0,1.0
40,Tau <= 0.51,0.4959,0.7532097004279601,1.0,1.0,-1.0
41,SafetyMargin <= 0.02,0.2512,0.8345864661654135,-1.0,-1.0,-1.0
42,Eta <= 0.25,0.2515,0.7328447701532311,-1.0,-1.0,1.0
43,Tau > 0.51,0.5015,0.751472320376914,-1.0,-1.0,-1.0
44,SafetyMargin > 0.08,0.2502,0.8519134775374376,1.0,1.0,1.0
45,Tau <= 0.25,0.2562,0.8516405135520685,1.0,1.0,1.0
46,Tau <= 0.25,0.2506,0.8553615960099751,1.0,1.0,1.0
47,Tau <= 0.51,0.497,0.7393838467943381,1.0,1.0,1.0
48,SafetyMargin > 0.08,0.2507,0.8317757009345794,1.0,1.0,1.0
49,Tau <= 0.25,0.2497,0.8539325842696629,1.0,1.0,1.0
50,Tau > 0.75,0.2503,0.8173076923076923,-1.0,-1.0,-1.0
51,Tau <= 0.25,0.246,0.8571428571428571,1.0,1.0,-1.0
52,Tau > 0.75,0.2571,0.8329177057356608,-1.0,-1.0,1.0
53,Tau > 0.75,0.2502,0.8349328214971209,-1.0,-1.0,-1.0
54,SafetyMargin <= 0.02,0.2495,0.8522954091816367,-1.0,-1.0,-1.0
55,Eta <= 0.25,0.245,0.7417475728155339,-1.0,-1.0,-1.0
56,Tau > 0.75,0.2479,0.8601398601398601,-1.0,-1.0,-1.0
57,Tau <= 0.25,0.2551,0.8837209302325582,1.0,1.0,1.0
58,Tau > 0.75,0.2455,0.8704318936877077,-1.0,-1.0,-1.0
59,Tau > 0.75,0.2452,0.8453865336658354,-1.0,-1.0,-1.0
60,SafetyMargin > 0.08,0.2561,0.8102710413694721,1.0,1.0,1.0
61,Eta <= 0.25,0.2504,0.7335109926715523,-1.0,-1.0,-1.0
62,SafetyMargin > 0.05,0.4985,0.7413249211356467,1.0,1.0,1.0
63,SafetyMargin <= 0.02,0.2558,0.8074179743223966,-1.0,-1.0,-1.0
64,SafetyMargin > 0.08,0.2402,0.8659058487874465,1.0,1.0,1.0
65,SafetyMargin <= 0.02,0.2414,0.8379578246392897,-1.0,-1.0,-1.0
66,Tau > 0.75,0.2478,0.8352059925093633,-1.0,-1.0,-1.0
67,Tau > 0.75,0.2435,0.8454198473282443,-1.0,-1.0,-1.0
68,Tau > 0.75,0.2483,0.8252184769038702,-1.0,-1.0,-1.0
69,SafetyMargin <= 0.05,0.505,0.7253765932792584,-1.0,-1.0,-1.0
70,SafetyMargin <= 0.02,0.2486,0.8186356073211315,-1.0,-1.0,-1.0
71,SafetyMargin <= 0.02,0.2515,0.8303693570451436,-1.0,-1.0,-1.0
72,SafetyMargin <= 0.02,0.2537,0.8151848151848152,-1.0,-1.0,-1.0
73,Tau > 0.75,0.256,0.8285714285714286,-1.0,-1.0,-1.0
74,Tau <= 0.25,0.2534,0.8478802992518704,1.0,1.0,1.0
75,Tau > 0.75,0.2501,0.8245363766048502,-1.0,-1.0,1.0
76,Tau <= 0.25,0.2402,0.8785357737104825,1.0,1.0,1.0
77,Tau <= 0.25,0.2462,0.8383233532934131,1.0,1.0,1.0
78,SafetyMargin <= 0.02,0.251,0.8508158508158508,-1.0,-1.0,-1.0
79,SafetyMargin <= 0.05,0.4981,0.7273402674591382,-1.0,-1.0,-1.0
80,SafetyMargin > 0.08,0.2492,0.8428927680798005,1.0,1.0,1.0
81,Tau <= 0.25,0.2552,0.8528678304239401,1.0,1.0,1.0
82,Tau > 0.75,0.255,0.8378812199036918,-1.0,-1.0,-1.0
83,Tau > 0.75,0.2598,0.8635607321131448,-1.0,-1.0,-1.0
84,Tau > 0.75,0.2528,0.8364197530864198,-1.0,-1.0,-1.0
85,SafetyMargin > 0.05,0.4989,0.7326989619377162,1.0,1.0,1.0
86,Tau > 0.75,0.2545,0.8641975308641975,-1.0,-1.0,-1.0
87,Tau > 0.75,0.257,0.8573466476462197,-1.0,-1.0,-1.0
88,Tau > 0.75,0.251,0.825187969924812,-1.0,-1.0,-1.0
89,Tau > 0.75,0.2567,0.8471760797342193,-1.0,-1.0,1.0
90,SafetyMargin <= 0.05,0.4971,0.7572254335260116,-1.0,-1.0,-1.0
91,Tau <= 0.51,0.5,0.7396449704142012,1.0,1.0,-1.0
92,Tau <= 0.25,0.2426,0.85785536159601,1.0,1.0,1.0
93,SafetyMargin <= 0.02,0.2464,0.8224195338512763,-1.0,-1.0,-1.0
94,Tau > 0.75,0.249,0.8430813124108416,-1.0,-1.0,-1.0
95,Tau <= 0.51,0.5011,0.7253433208489388,1.0,1.0,-1.0
96,SafetyMargin <= 0.02,0.2506,0.8431061806656102,-1.0,-1.0,-1.0
97,Tau <= 0.25,0.2504,0.8849765258215962,1.0,1.0,1.0
98,Tau <= 0.25,0.2442,0.8768768768768769,1.0,1.0,1.0
99,SafetyMargin <= 0.02,0.2549,0.8452579034941764,-1.0,-1.0,-1.0
100,Tau <= 0.25,0.2591,0.8815165876777251,1.0,1.0,1.0
101,SafetyMargin > 0.08,0.2485,0.8502139800285307,1.0,1.0,1.0
102,Tau > 0.51,0.4998,0.7617217524980784,-1.0,-1.0,1.0
103,Tau > 0.75,0.2376,0.859344894026975,-1.0,-1.0,-1.0
104,Tau <= 0.25,0.247,0.900497512437811,1.0,1.0,1.0
105,SafetyMargin > 0.08,0.251,0.8263473053892215,1.0,1.0,1.0
106,Tau <= 0.25,0.245,0.8466257668711656,1.0,1.0,-1.0
107,Tau > 0.51,0.4924,0.7329411764705882,-1.0,-1.0,1.0
108,SafetyMargin > 0.08,0.2547,0.8342749529190208,1.0,1.0,1.0
109,Tau > 0.75,0.2534,0.8303393213572854,-1.0,-1.0,-1.0
110,Tau > 0.75,0.2494,0.8344051446945338,-1.0,-1.0,1.0
111,SafetyMargin > 0.08,0.2472,0.84,1.0,1.0,1.0
112,SafetyMargin <= 0.02,0.2567,0.819672131147541,-1.0,-1.0,-1.0
113,SafetyMargin <= 0.02,0.2439,0.8377862595419847,-1.0,-1.0,-1.0
114,SafetyMargin > 0.08,0.2553,0.8352,1.0,1.0,1.0
115,Tau <= 0.51,0.5035,0.745685740236149,1.0,1.0,1.0
116,SafetyMargin > 0.08,0.2504,0.8524590163934426,1.0,1.0,1.0
117,Tau > 0.75,0.2487,0.8401997503121099,-1.0,-1.0,1.0
118,Tau <= 0.25,0.25,0.85785536159601,1.0,1.0,1.0
119,SafetyMargin <= 0.05,0.4933,0.7343880099916736,-1.0,-1.0,-1.0
120,Tau > 0.51,0.4982,0.7334710743801653,-1.0,-1.0,-1.0
121,Tau <= 0.25,0.2561,0.9027355623100304,1.0,1.0,1.0
122,SafetyMargin > 0.08,0.2468,0.8386023294509152,1.0,1.0,1.0
123,Tau <= 0.25,0.2516,0.8522954091816367,1.0,1.0,1.0
124,SafetyMargin <= 0.02,0.2537,0.8668885191347754,-1.0,-1.0,-1.0
125,Tau <= 0.25,0.2558,0.8753117206982544,1.0,1.0,-1.0
126,SafetyMargin <= 0.02,0.2456,0.8811188811188811,-1.0,-1.0,-1.0
127,Tau > 0.75,0.2499,0.8152866242038217,-1.0,-1.0,-1.0
128,SafetyMargin > 0.05,0.5063,0.7478031634446397,1.0,1.0,1.0
129,Tau <= 0.25,0.2468,0.874251497005988,1.0,1.0,1.0
130,Tau <= 0.51,0.4994,0.7118402282453637,1.0,1.0,1.0
131,SafetyMargin > 0.08,0.2502,0.8508604206500956,1.0,1.0,1.0
132,Tau > 0.51,0.5087,0.7443796835970025,-1.0,-1.0,-1.0
133,Tau <= 0.51,0.4965,0.7364705882352941,1.0,1.0,1.0
134,SafetyMargin > 0.08,0.2492,0.8564814814814815,1.0,1.0,1.0
135,SafetyMargin > 0.08,0.244,0.8516405135520685,1.0,1.0,1.0
136,Tau > 0.75,0.2526,0.8402662229617305,-1.0,-1.0,-1.0
137,Tau > 0.51,0.4944,0.7144362486828241,-1.0,-1.0,1.0
138,SafetyMargin <= 0.02,0.2468,0.8535825545171339,-1.0,-1.0,-1.0
139,Tau > 0.75,0.2481,0.8203592814371258,-1.0,-1.0,-1.0
140,SafetyMargin <= 0.02,0.2547,0.8554502369668247,-1.0,-1.0,-1.0
141,SafetyMargin <= 0.02,0.2519,0.8487874465049928,-1.0,-1.0,-1.0
142,Tau <= 0.51,0.4977,0.7408568443051202,1.0,1.0,1.0
143,Tau > 0.75,0.2513,0.8252911813643927,-1.0,-1.0,1.0
144,SafetyMargin > 0.08,0.2422,0.8279181708784596,1.0,1.0,1.0
145,Tau > 0.75,0.2508,0.8336,-1.0,-1.0,-1.0
146,SafetyMargin > 0.08,0.2444,0.8441558441558441,1.0,1.0,1.0
147,SafetyMargin > 0.08,0.2419,0.810379241516966,1.0,1.0,1.0
148,SafetyMargin <= 0.02,0.2561,0.8341346153846154,-1.0,-1.0,-1.0
149,SafetyMargin > 0.08,0.2535,0.8306709265175719,1.0,1.0,1.0
150,SafetyMargin > 0.08,0.2461,0.8303030303030303,1.0,1.0,1.0
151,Tau > 0.75,0.2433,0.8557844690966719,-1.0,-1.0,-1.0
152,Tau > 0.75,0.2492,0.8380952380952381,-1.0,-1.0,-1.0
153,Tau <= 0.25,0.2487,0.8668885191347754,1.0,1.0,1.0
154,Tau > 0.51,0.4989,0.7297794117647058,-1.0,-1.0,1.0
155,Tau > 0.75,0.2515,0.8289637952559301,-1.0,-1.0,-1.0
156,SafetyMargin <= 0.02,0.2499,0.8085443037974683,-1.0,-1.0,-1.0
157,SafetyMargin <= 0.05,0.4992,0.7547993019197208,-1.0,-1.0,-1.0
158,Tau <= 0.25,0.2565,0.9050925925925926,1.0,1.0,1.0
159,SafetyMargin <= 0.02,0.2497,0.7904761904761904,-1.0,-1.0,-1.0
160,SafetyMargin <= 0.05,0.5024,0.7253433208489388,-1.0,-1.0,-1.0
161,SafetyMargin <= 0.02,0.2562,0.8682352941176471,-1.0,-1.0,-1.0
162,Tau <= 0.25,0.2532,0.8644793152639088,1.0,1.0,-1.0
163,SafetyMargin <= 0.05,0.5076,0.7384196185286104,-1.0,-1.0,-1.0
164,Tau > 0.75,0.2491,0.8355663824604141,-1.0,-1.0,-1.0
165,Eta <= 0.25,0.2442,0.7234363225320272,-1.0,-1.0,1.0
166,Eta > 0.74,0.2461,0.6732075471698113,1.0,1.0,1.0
167,Tau > 0.75,0.2588,0.8452579034941764,-1.0,-1.0,-1.0
168,Tau <= 0.25,0.2499,0.8835274542429284,1.0,1.0,1.0
170,SafetyMargin <= 0.02,0.2509,0.831946755407654,-1.0,-1.0,-1.0
171,Tau > 0.75,0.2498,0.8198324022346368,-1.0,-1.0,-1.0
172,Tau <= 0.25,0.2444,0.8755868544600939,1.0,1.0,1.0
173,Tau > 0.75,0.243,0.814993954050786,-1.0,-1.0,-1.0
174,Tau <= 0.25,0.2554,0.8977556109725686,1.0,1.0,1.0
175,Tau > 0.75,0.2535,0.810843373493976,-1.0,-1.0,-1.0
176,SafetyMargin <= 0.02,0.2525,0.8534278959810875,-1.0,-1.0,-1.0
177,Tau <= 0.25,0.2499,0.8360128617363344,1.0,1.0,1.0
178,Tau <= 0.25,0.2525,0.8682634730538922,1.0,1.0,1.0
179,Tau > 0.75,0.2471,0.8419301164725458,-1.0,-1.0,-1.0
180,SafetyMargin > 0.08,0.2512,0.8323809523809523,1.0,1.0,1.0
181,Tau > 0.75,0.2592,0.85625,-1.0,-1.0,-1.0
182,Tau > 0.75,0.2512,0.8301886792452831,-1.0,-1.0,-1.0
183,Tau <= 0.51,0.5054,0.745685740236149,1.0,1.0,1.0
184,Tau <= 0.25,0.252,0.8622754491017964,1.0,1.0,1.0
185,SafetyMargin > 0.08,0.2529,0.8273894436519258,1.0,1.0,1.0
186,Eta > 0.74,0.2442,0.6915584415584416,1.0,1.0,-1.0
187,SafetyMargin <= 0.02,0.2482,0.8652246256239601,-1.0,-1.0,-1.0
188,Tau > 0.51,0.4989,0.7336814621409922,-1.0,-1.0,-1.0
189,SafetyMargin > 0.08,0.2564,0.8466981132075472,1.0,1.0,1.0
190,Tau > 0.75,0.2505,0.8209366391184573,-1.0,-1.0,-1.0
191,SafetyMargin <= 0.02,0.2499,0.8407494145199064,-1.0,-1.0,-1.0
192,Tau <= 0.51,0.4961,0.7203107658157603,1.0,1.0,1.0
193,Tau > 0.75,0.2466,0.8257261410788381,-1.0,-1.0,-1.0
194,Tau > 0.51,0.5013,0.7389131792629606,-1.0,-1.0,1.0
195,Tau <= 0.25,0.2488,0.8474025974025974,1.0,1.0,1.0
196,Tau > 0.75,0.2504,0.8236272878535774,-1.0,-1.0,-1.0
197,Tau <= 0.25,0.2498,0.8569051580698835,1.0,1.0,-1.0
198,Eta <= 0.25,0.2511,0.7302075326671791,-1.0,-1.0,1.0
199,Tau <= 0.25,0.2512,0.8502495840266223,1.0,1.0,1.0
200,Tau <= 0.25,0.2431,0.856,1.0,1.0,1.0
201,Tau <= 0.25,0.2432,0.8585209003215434,1.0,1.0,1.0
202,Eta <= 0.25,0.2465,0.7356687898089171,-1.0,-1.0,-1.0
203,Tau > 0.51,0.5068,0.7557034220532319,-1.0,-1.0,1.0
204,SafetyMargin <= 0.02,0.2564,0.8002496878901373,-1.0,-1.0,-1.0
205,Tau <= 0.25,0.2577,0.8657407407407407,1.0,1.0,1.0
206,SafetyMargin > 0.08,0.2432,0.8268590455049944,1.0,1.0,1.0
207,Tau <= 0.51,0.5005,0.7261055634807418,1.0,1.0,1.0
208,SafetyMargin > 0.08,0.2469,0.8103161397670549,1.0,1.0,1.0
209,Tau <= 0.51,0.4972,0.717827626918536,1.0,1.0,-1.0
210,Tau > 0.75,0.2443,0.8282950423216445,-1.0,-1.0,-1.0
211,Tau > 0.51,0.4997,0.7644710578842315,-1.0,-1.0,-1.0
212,SafetyMargin > 0.05,0.4888,0.7073518915060671,1.0,1.0,1.0
213,SafetyMargin <= 0.02,0.2442,0.8413461538461539,-1.0,-1.0,-1.0
214,Tau <= 0.51,0.4928,0.7380191693290735,1.0,1.0,-1.0
215,Tau <= 0.25,0.2542,0.8449074074074074,1.0,1.0,1.0
216,SafetyMargin > 0.08,0.2519,0.8191780821917808,1.0,1.0,1.0
217,Eta <= 0.25,0.2567,0.7233626588465298,-1.0,-1.0,-1.0
218,Tau <= 0.51,0.4962,0.7348193697156034,1.0,1.0,1.0
219,Eta <= 0.25,0.2575,0.7320617620345141,-1.0,-1.0,-1.0
220,SafetyMargin > 0.05,0.5029,0.7567251461988304,1.0,1.0,1.0
221,Tau > 0.75,0.2537,0.8226950354609929,-1.0,-1.0,-1.0
222,Eta <= 0.25,0.2535,0.7479964381121995,-1.0,-1.0,-1.0
223,SafetyMargin > 0.08,0.2525,0.8522954091816367,1.0,1.0,1.0
224,SafetyMargin > 0.08,0.2527,0.8089887640449438,1.0,1.0,1.0
225,SafetyMargin <= 0.05,0.4925,0.7455803228285934,-1.0,-1.0,1.0
226,Tau > 0.75,0.2555,0.8560126582278481,-1.0,-1.0,-1.0
227,SafetyMargin > 0.08,0.2513,0.8390677025527192,1.0,1.0,1.0
228,Tau > 0.75,0.2512,0.8423153692614771,-1.0,-1.0,1.0
229,Tau <= 0.25,0.2458,0.8723404255319149,1.0,1.0,-1.0
230,Tau > 0.51,0.5007,0.7682317682317682,-1.0,-1.0,1.0
231,Tau > 0.75,0.2483,0.8202567760342369,-1.0,-1.0,1.0
232,Tau > 0.75,0.2527,0.831946755407654,-1.0,-1.0,-1.0
233,Tau > 0.75,0.2451,0.8264669163545568,-1.0,-1.0,-1.0
234,SafetyMargin <= 0.05,0.4906,0.7410491257285595,-1.0,-1.0,-1.0
235,SafetyMargin <= 0.05,0.5,0.7260616153205662,-1.0,-1.0,-1.0
236,Tau > 0.75,0.2469,0.8333333333333334,-1.0,-1.0,-1.0
237,SafetyMargin <= 0.02,0.2428,0.8275862068965517,-1.0,-1.0,-1.0
238,SafetyMargin > 0.05,0.5041,0.6995305164319249,1.0,1.0,-1.0
239,SafetyMargin > 0.08,0.2543,0.8402662229617305,1.0,1.0,-1.0
240,Tau > 0.75,0.2479,0.8392434988179669,-1.0,-1.0,-1.0
241,Tau > 0.75,0.256,0.8171021377672208,-1.0,-1.0,1.0
242,SafetyMargin <= 0.05,0.5037,0.7401623985009369,-1.0,-1.0,1.0
243,Tau <= 0.51,0.5004,0.709355131698456,1.0,1.0,1.0
244,Tau > 0.51,0.4944,0.710955710955711,-1.0,-1.0,1.0
245,Tau <= 0.25,0.2461,0.858139534883721,1.0,1.0,1.0
246,Tau <= 0.51,0.5022,0.7680965147453083,1.0,1.0,1.0
247,SafetyMargin <= 0.05,0.4959,0.7339015151515151,-1.0,-1.0,1.0
248,SafetyMargin > 0.05,0.502,0.7348193697156034,1.0,1.0,1.0
249,SafetyMargin > 0.08,0.2512,0.8288159771754636,1.0,1.0,1.0
250,Tau <= 0.51,0.5074,0.7323340471092077,1.0,1.0,1.0
251,Tau > 0.51,0.4983,0.7621564482029598,-1.0,-1.0,-1.0
252,Tau <= 0.51,0.4997,0.7604166666666666,1.0,1.0,1.0
253,Tau <= 0.25,0.2535,0.8597560975609756,1.0,1.0,1.0
254,Tau > 0.51,0.5047,0.7518939393939394,-1.0,-1.0,1.0
255,SafetyMargin > 0.08,0.2481,0.8402662229617305,1.0,1.0,1.0
256,SafetyMargin > 0.08,0.2503,0.8416547788873039,1.0,1.0,-1.0
257,Tau > 0.75,0.257,0.8109640831758034,-1.0,-1.0,-1.0
258,Tau <= 0.25,0.2541,0.8842315369261478,1.0,1.0,1.0
259,Tau <= 0.25,0.2458,0.8498402555910544,1.0,1.0,1.0
260,SafetyMargin <= 0.02,0.2436,0.8707692307692307,-1.0,-1.0,-1.0
261,SafetyMargin > 0.05,0.5023,0.7248270561106841,1.0,1.0,1.0
262,Tau <= 0.51,0.5073,0.7425083240843507,1.0,1.0,1.0
263,Tau > 0.75,0.2473,0.8420038535645472,-1.0,-1.0,-1.0
264,SafetyMargin > 0.08,0.2495,0.8301886792452831,1.0,1.0,1.0
265,Tau <= 0.51,0.5016,0.7316202712348323,1.0,1.0,1.0
266,SafetyMargin > 0.05,0.5013,0.7338129496402878,1.0,1.0,1.0
267,SafetyMargin <= 0.05,0.499,0.7588325652841782,-1.0,-1.0,-1.0
268,SafetyMargin <= 0.05,0.5037,0.7213459516298633,-1.0,-1.0,1.0
269,SafetyMargin > 0.08,0.252,0.8259629101283881,1.0,1.0,1.0
270,Tau <= 0.25,0.2509,0.8301526717557252,1.0,1.0,1.0
271,Tau > 0.75,0.2497,0.8364661654135338,-1.0,-1.0,-1.0
272,Tau > 0.75,0.2411,0.8440514469453376,-1.0,-1.0,-1.0
273,Tau <= 0.51,0.4952,0.7182203389830508,1.0,1.0,1.0
274,Tau > 0.75,0.252,0.8263473053892215,-1.0,-1.0,-1.0
275,Tau <= 0.25,0.2536,0.8768718801996672,1.0,1.0,1.0
276,SafetyMargin <= 0.05,0.5052,0.7355371900826446,-1.0,-1.0,-1.0
277,Tau <= 0.25,0.2465,0.8503740648379052,1.0,1.0,1.0
278,Tau <= 0.25,0.254,0.8977556109725686,1.0,1.0,1.0
279,SafetyMargin <= 0.05,0.5026,0.7521739130434782,-1.0,-1.0,1.0
280,Tau <= 0.25,0.2447,0.8697318007662835,1.0,1.0,1.0
281,SafetyMargin > 0.08,0.245,0.863849765258216,1.0,1.0,1.0
282,Tau > 0.75,0.2521,0.8526841448189763,-1.0,-1.0,-1.0
283,Tau <= 0.51,0.4981,0.7195685670261941,1.0,1.0,1.0
284,Tau > 0.75,0.2452,0.8632218844984803,-1.0,-1.0,-1.0
285,SafetyMargin <= 0.02,0.2518,0.8288159771754636,-1.0,-1.0,-1.0
286,SafetyMargin <= 0.02,0.249,0.8531468531468531,-1.0,-1.0,-1.0
287,Tau > 0.75,0.2471,0.830423940149626,-1.0,-1.0,1.0
288,SafetyMargin > 0.08,0.2524,0.8858447488584474,1.0,1.0,1.0
289,SafetyMargin > 0.08,0.2508,0.8164794007490637,1.0,1.0,1.0
290,SafetyMargin <= 0.05,0.5086,0.7385057471264368,-1.0,-1.0,-1.0
291,SafetyMargin > 0.05,0.5091,0.7321785476349101,1.0,1.0,1.0
292,SafetyMargin <= 0.02,0.2378,0.8128544423440454,-1.0,-1.0,-1.0
293,Tau <= 0.25,0.2528,0.8653366583541147,1.0,1.0,1.0
294,SafetyMargin <= 0.02,0.2455,0.8604651162790697,-1.0,-1.0,-1.0
295,Eta <= 0.25,0.2505,0.7239010989010989,-1.0,-1.0,1.0
296,SafetyMargin > 0.08,0.2509,0.8052434456928839,1.0,1.0,1.0
297,Tau <= 0.25,0.2521,0.8802992518703242,1.0,1.0,1.0
298,Tau > 0.51,0.5096,0.7393838467943381,-1.0,-1.0,-1.0
299,SafetyMargin <= 0.02,0.2542,0.8262195121951219,-1.0,-1.0,-1.0
300,Tau > 0.75,0.2534,0.8496,-1.0,-1.0,-1.0
301,SafetyMargin > 0.05,0.5027,0.734475374732334,1.0,1.0,1.0
302,SafetyMargin <= 0.05,0.5059,0.7137870855148342,-1.0,-1.0,-1.0
303,Tau <= 0.25,0.2491,0.8755868544600939,1.0,1.0,1.0
304,Tau <= 0.25,0.2568,0.8753117206982544,1.0,1.0,1.0
305,Tau > 0.51,0.5036,0.7402164862614488,-1.0,-1.0,-1.0
306,Tau <= 0.25,0.2542,0.8735362997658079,1.0,1.0,1.0
307,SafetyMargin <= 0.02,0.2533,0.8181818181818182,-1.0,-1.0,-1.0
308,Tau <= 0.25,0.2475,0.8673323823109843,1.0,1.0,1.0
309,Tau <= 0.25,0.2458,0.8528678304239401,1.0,1.0,1.0
310,SafetyMargin > 0.08,0.2614,0.8247619047619048,1.0,1.0,1.0
311,SafetyMargin <= 0.05,0.497,0.7221693625118935,-1.0,-1.0,-1.0
312,Tau > 0.75,0.2506,0.8457300275482094,-1.0,-1.0,-1.0
313,Tau > 0.75,0.2477,0.8264669163545568,-1.0,-1.0,-1.0
314,SafetyMargin > 0.08,0.2526,0.8345221112696148,1.0,1.0,1.0
315,Tau > 0.51,0.5076,0.7455803228285934,-1.0,-1.0,-1.0
316,Tau > 0.75,0.251,0.8538461538461538,-1.0,-1.0,-1.0
317,Tau <= 0.25,0.2478,0.8801996672212978,1.0,1.0,1.0
318,Tau > 0.51,0.5003,0.7587131367292225,-1.0,-1.0,-1.0
319,Tau <= 0.25,0.2474,0.8687350835322196,1.0,1.0,1.0
320,Tau > 0.51,0.502,0.7452123230641132,-1.0,-1.0,1.0
321,Tau > 0.75,0.2517,0.7920133111480865,-1.0,-1.0,-1.0
322,Tau > 0.75,0.2513,0.8363273453093812,-1.0,-1.0,-1.0
323,Tau > 0.75,0.2513,0.8430813124108416,-1.0,-1.0,1.0
324,SafetyMargin > 0.08,0.2522,0.8343313373253493,1.0,1.0,1.0
325,Tau <= 0.51,0.4927,0.7303851640513552,1.0,1.0,1.0
326,SafetyMargin > 0.08,0.2484,0.8423153692614771,1.0,1.0,-1.0
327,SafetyMargin > 0.08,0.2499,0.8190899001109878,1.0,1.0,1.0
328,SafetyMargin > 0.08,0.2447,0.8503740648379052,1.0,1.0,1.0
329,SafetyMargin > 0.05,0.5016,0.725111441307578,1.0,1.0,1.0
330,Tau <= 0.25,0.2491,0.8564294631710362,1.0,1.0,-1.0
331,Tau > 0.51,0.501,0.7555816686251469,-1.0,-1.0,-1.0
332,SafetyMargin > 0.08,0.2528,0.8301886792452831,1.0,1.0,1.0
333,Tau <= 0.51,0.5066,0.7305882352941176,1.0,1.0,1.0
334,Tau <= 0.25,0.2473,0.8628428927680798,1.0,1.0,1.0
335,Tau > 0.75,0.2556,0.8465116279069768,-1.0,-1.0,-1.0
336,SafetyMargin > 0.08,0.2503,0.846307385229541,1.0,1.0,1.0
337,SafetyMargin <= 0.02,0.2471,0.8409405255878285,-1.0,-1.0,-1.0
338,Tau <= 0.25,0.2521,0.8752079866888519,1.0,1.0,1.0
339,SafetyMargin <= 0.02,0.2577,0.8380952380952381,-1.0,-1.0,-1.0
340,Tau <= 0.25,0.255,0.8703703703703703,1.0,1.0,1.0
341,Eta <= 0.25,0.2509,0.7422577422577422,-1.0,-1.0,1.0
342,Tau > 0.51,0.4994,0.746077032810271,-1.0,-1.0,-1.0
343,Tau > 0.75,0.2464,0.8379052369077307,-1.0,-1.0,-1.0
344,SafetyMargin > 0.05,0.5019,0.7515243902439024,1.0,1.0,1.0
345,Tau <= 0.25,0.2496,0.8735440931780366,1.0,1.0,-1.0
346,SafetyMargin > 0.08,0.2487,0.8373751783166904,1.0,1.0,1.0
