Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
781,Tau > 0.75,0.2464,0.8065268065268065,-1.0,-1.0,-1.0
782,Eta <= 0.25,0.2488,0.7003329633740288,-1.0,-1.0,1.0
783,SafetyMargin <= 0.02,0.251,0.8363273453093812,-1.0,-1.0,-1.0
784,Tau <= 0.25,0.2459,0.9137931034482759,1.0,1.0,1.0
785,SafetyMargin <= 0.02,0.2507,0.8336106489184693,-1.0,-1.0,-1.0
786,SafetyMargin > 0.08,0.2502,0.8450704225352113,1.0,1.0,1.0
787,Tau > 0.75,0.2509,0.8538205980066446,-1.0,-1.0,-1.0
788,Tau <= 0.25,0.2572,0.908256880733945,1.0,1.0,1.0
789,SafetyMargin > 0.08,0.2499,0.8363273453093812,1.0,1.0,1.0
790,Tau > 0.51,0.4942,0.7219123505976096,-1.0,-1.0,1.0
791,SafetyMargin > 0.05,0.4996,0.749112426035503,1.0,1.0,1.0
792,SafetyMargin <= 0.02,0.2576,0.8250401284109149,-1.0,-1.0,-1.0
793,Tau <= 0.25,0.2478,0.9154228855721394,1.0,1.0,1.0
794,Tau <= 0.25,0.2589,0.8837209302325582,1.0,1.0,-1.0
795,SafetyMargin > 0.05,0.499,0.7450381679389313,1.0,1.0,1.0
796,SafetyMargin > 0.05,0.5039,0.7532467532467533,1.0,1.0,-1.0
797,Tau <= 0.25,0.2448,0.8962264150943396,1.0,1.0,1.0
798,SafetyMargin <= 0.02,0.2563,0.7972027972027972,-1.0,-1.0,-1.0
799,SafetyMargin <= 0.02,0.2539,0.8088445078459344,-1.0,-1.0,-1.0
800,SafetyMargin > 0.08,0.2508,0.8276863504356244,1.0,1.0,1.0
801,Tau > 0.75,0.2504,0.8027465667915106,-1.0,-1.0,-1.0
802,Tau <= 0.25,0.2534,0.8659058487874465,1.0,1.0,1.0
803,Tau > 0.51,0.4955,0.7062937062937062,-1.0,-1.0,-1.0
804,Tau > 0.75,0.2491,0.8333333333333334,-1.0,-1.0,1.0
805,Tau > 0.75,0.248,0.8064918851435705,-1.0,-1.0,-1.0
806,Tau <= 0.25,0.2483,0.8873038516405135,1.0,1.0,-1.0
807,Tau > 0.75,0.2554,0.8317399617590823,-1.0,-1.0,-1.0
808,Tau > 0.51,0.5049,0.731585518102372,-1.0,-1.0,-1.0
809,SafetyMargin > 0.05,0.507,0.7083888149134487,1.0,1.0,1.0
810,Tau > 0.51,0.502,0.7314285714285714,-1.0,-1.0,-1.0
811,Tau <= 0.25,0.252,0.9041916167664671,1.0,1.0,-1.0
812,SafetyMargin > 0.08,0.2543,0.8474341192787794,1.0,1.0,1.0
813,Tau <= 0.25,0.2499,0.8945783132530121,1.0,1.0,1.0
814,Eta <= 0.25,0.2516,0.736053288925895,-1.0,-1.0,-1.0
815,Tau <= 0.51,0.5012,0.7663551401869159,1.0,1.0,1.0
816,SafetyMargin <= 0.05,0.4974,0.7198952879581152,-1.0,-1.0,-1.0
817,SafetyMargin <= 0.02,0.2496,0.8183279742765274,-1.0,-1.0,-1.0
818,SafetyMargin > 0.05,0.4974,0.7328897338403042,1.0,1.0,-1.0
819,SafetyMargin <= 0.02,0.2528,0.8071625344352618,-1.0,-1.0,-1.0
820,Tau <= 0.51,0.4986,0.7560321715817694,1.0,1.0,1.0
821,Tau > 0.75,0.2567,0.8263473053892215,-1.0,-1.0,1.0
823,Tau <= 0.25,0.2462,0.8778054862842892,1.0,1.0,1.0
824,Tau <= 0.51,0.4997,0.7607573149741824,1.0,1.0,1.0
825,Tau <= 0.51,0.4996,0.7839506172839507,1.0,1.0,1.0
826,Tau <= 0.51,0.5084,0.7801608579088471,1.0,1.0,1.0
827,Tau > 0.75,0.2513,0.8502994011976048,-1.0,-1.0,1.0
828,SafetyMargin > 0.05,0.4971,0.7271329746348962,1.0,1.0,1.0
829,Tau <= 0.51,0.4996,0.7578616352201258,1.0,1.0,1.0
830,SafetyMargin <= 0.02,0.2517,0.8137931034482758,-1.0,-1.0,-1.0
831,Tau > 0.75,0.2412,0.8252184769038702,-1.0,-1.0,-1.0
832,SafetyMargin > 0.08,0.2465,0.8369384359400999,1.0,1.0,1.0
833,Tau <= 0.25,0.2539,0.9001663893510815,1.0,1.0,1.0
834,Tau > 0.51,0.4963,0.7779783393501805,-1.0,-1.0,1.0
835,SafetyMargin > 0.05,0.5033,0.7587437544610992,1.0,1.0,1.0
836,Tau <= 0.51,0.4965,0.7492507492507493,1.0,1.0,1.0
837,SafetyMargin > 0.08,0.2516,0.875,1.0,1.0,-1.0
838,SafetyMargin > 0.08,0.2494,0.8361581920903954,1.0,1.0,1.0
839,Tau <= 0.25,0.2535,0.8933333333333333,1.0,1.0,1.0
840,SafetyMargin > 0.08,0.2515,0.8735440931780366,1.0,1.0,1.0
841,Tau <= 0.51,0.4941,0.7562582345191041,1.0,1.0,1.0
842,Tau > 0.51,0.5065,0.7148347425057648,-1.0,-1.0,1.0
843,SafetyMargin <= 0.02,0.2471,0.8228155339805825,-1.0,-1.0,-1.0
844,Tau <= 0.51,0.5004,0.7860199714693296,1.0,1.0,1.0
845,SafetyMargin > 0.08,0.2461,0.848966613672496,1.0,1.0,-1.0
846,SafetyMargin > 0.08,0.2519,0.8559201141226819,1.0,1.0,1.0
847,Tau <= 0.51,0.4983,0.7640449438202247,1.0,1.0,1.0
848,Tau > 0.75,0.2507,0.7969613259668509,-1.0,-1.0,-1.0
849,Tau <= 0.25,0.2436,0.9037267080745341,1.0,1.0,1.0
850,Tau <= 0.25,0.2473,0.9251870324189526,1.0,1.0,1.0
851,Tau <= 0.25,0.2464,0.8873038516405135,1.0,1.0,1.0
852,Tau > 0.75,0.2496,0.8181818181818182,-1.0,-1.0,-1.0
853,Tau <= 0.25,0.241,0.8826086956521739,1.0,1.0,1.0
854,Tau > 0.75,0.2587,0.8298555377207063,-1.0,-1.0,-1.0
855,Tau <= 0.25,0.2523,0.8810975609756098,1.0,1.0,1.0
857,Tau <= 0.25,0.2469,0.9051580698835274,1.0,1.0,1.0
858,SafetyMargin > 0.05,0.5017,0.7677902621722846,1.0,1.0,1.0
859,SafetyMargin > 0.08,0.2484,0.8483033932135728,1.0,1.0,1.0
860,Eta > 0.74,0.2475,0.7189189189189189,1.0,1.0,1.0
861,Tau <= 0.51,0.496,0.7746077032810271,1.0,1.0,1.0
862,Tau > 0.75,0.2526,0.8164794007490637,-1.0,-1.0,-1.0
863,Tau <= 0.25,0.2456,0.9066666666666666,1.0,1.0,1.0
864,Tau > 0.75,0.2525,0.8147345612134345,-1.0,-1.0,-1.0
865,SafetyMargin > 0.05,0.4946,0.7579318448883666,1.0,1.0,-1.0
866,Tau > 0.75,0.2522,0.8276515151515151,-1.0,-1.0,1.0
867,Eta <= 0.25,0.2525,0.695557963163597,-1.0,-1.0,1.0
868,SafetyMargin > 0.05,0.5021,0.7475016655562958,1.0,1.0,1.0
869,Tau > 0.51,0.495,0.7252747252747253,-1.0,-1.0,-1.0
870,SafetyMargin <= 0.02,0.2505,0.8102108768035516,-1.0,-1.0,-1.0
871,Tau > 0.75,0.2582,0.8258823529411765,-1.0,-1.0,-1.0
872,Tau > 0.75,0.2475,0.826955074875208,-1.0,-1.0,-1.0
873,Tau > 0.51,0.5052,0.7278401997503121,-1.0,-1.0,-1.0
874,Tau <= 0.51,0.5005,0.7761394101876675,1.0,1.0,1.0
875,Tau <= 0.51,0.4961,0.7964071856287425,1.0,1.0,-1.0
876,Eta > 0.50,0.5008,0.6594504579517069,1.0,1.0,-1.0
877,Tau <= 0.51,0.5081,0.7557692307692307,1.0,1.0,1.0
878,SafetyMargin <= 0.05,0.4988,0.7044804575786463,-1.0,-1.0,1.0
879,Tau <= 0.25,0.2499,0.8942115768463074,1.0,1.0,1.0
880,Tau <= 0.25,0.2511,0.9030837004405287,1.0,1.0,1.0
881,Tau <= 0.25,0.2526,0.8813953488372093,1.0,1.0,1.0
882,Tau > 0.75,0.2504,0.8357142857142857,-1.0,-1.0,-1.0
883,Tau > 0.75,0.2502,0.826955074875208,-1.0,-1.0,-1.0
884,Tau <= 0.25,0.2501,0.9002493765586035,1.0,1.0,1.0
885,Tau > 0.75,0.2469,0.8487738419618529,-1.0,-1.0,-1.0
886,SafetyMargin <= 0.02,0.2458,0.7980665950590763,-1.0,-1.0,-1.0
887,Tau <= 0.25,0.251,0.8758949880668258,1.0,1.0,1.0
888,Tau > 0.75,0.2508,0.8314606741573034,-1.0,-1.0,-1.0
889,Tau <= 0.25,0.2439,0.9130434782608695,1.0,1.0,1.0
890,SafetyMargin > 0.08,0.2518,0.837620578778135,1.0,1.0,1.0
892,Tau > 0.75,0.2491,0.834658187599364,-1.0,-1.0,-1.0
893,Tau <= 0.25,0.259,0.8968386023294509,1.0,1.0,1.0
894,Tau <= 0.25,0.2468,0.8985024958402662,1.0,1.0,1.0
895,Tau > 0.75,0.2488,0.8471760797342193,-1.0,-1.0,-1.0
896,Tau > 0.51,0.4908,0.7408993576017131,-1.0,-1.0,-1.0
897,SafetyMargin > 0.08,0.2532,0.8414481897627965,1.0,1.0,1.0
898,SafetyMargin <= 0.02,0.2493,0.7889733840304183,-1.0,-1.0,-1.0
900,Tau <= 0.51,0.5036,0.7944111776447106,1.0,1.0,-1.0
901,Tau > 0.51,0.5052,0.7272727272727273,-1.0,-1.0,-1.0
902,Tau > 0.75,0.2583,0.8782608695652174,-1.0,-1.0,1.0
903,Tau <= 0.25,0.254,0.9077306733167082,1.0,1.0,1.0
904,SafetyMargin <= 0.02,0.2488,0.7951127819548872,-1.0,-1.0,-1.0
905,Tau > 0.75,0.2422,0.800332778702163,-1.0,-1.0,-1.0
906,Tau <= 0.51,0.4998,0.7758046614872364,1.0,1.0,1.0
907,SafetyMargin <= 0.02,0.2449,0.8290788013318535,-1.0,-1.0,-1.0
909,Tau <= 0.51,0.4966,0.7802441731409545,1.0,1.0,1.0
910,Tau > 0.51,0.4929,0.7271341463414634,-1.0,-1.0,-1.0
911,Tau > 0.51,0.5047,0.7182761372705507,-1.0,-1.0,-1.0
912,Tau > 0.51,0.4965,0.7260616153205662,-1.0,-1.0,-1.0
913,Tau > 0.75,0.2506,0.8141858141858141,-1.0,-1.0,-1.0
914,Tau > 0.51,0.5031,0.7048424289008455,-1.0,-1.0,1.0
916,Tau > 0.51,0.4925,0.7184377838328792,-1.0,-1.0,-1.0
917,SafetyMargin > 0.08,0.2499,0.8389513108614233,1.0,1.0,1.0
918,SafetyMargin <= 0.02,0.2492,0.7961904761904762,-1.0,-1.0,-1.0
919,Tau <= 0.25,0.2502,0.8822355289421158,1.0,1.0,1.0
920,Tau <= 0.25,0.2509,0.8628428927680798,1.0,1.0,1.0
921,Tau > 0.75,0.2526,0.851063829787234,-1.0,-1.0,1.0
922,Tau <= 0.25,0.2589,0.9302325581395349,1.0,1.0,-1.0
923,SafetyMargin <= 0.05,0.5012,0.703305149884704,-1.0,-1.0,-1.0
924,SafetyMargin <= 0.02,0.2493,0.7961696306429549,-1.0,-1.0,-1.0
925,SafetyMargin <= 0.02,0.2509,0.7883683360258481,-1.0,-1.0,-1.0
926,Tau > 0.75,0.2515,0.8282442748091603,-1.0,-1.0,-1.0
927,Tau > 0.75,0.2501,0.8045649072753209,-1.0,-1.0,1.0
928,Tau <= 0.25,0.253,0.8935361216730038,1.0,1.0,1.0
929,SafetyMargin > 0.08,0.2499,0.8494117647058823,1.0,1.0,1.0
930,Tau <= 0.25,0.2493,0.8782435129740519,1.0,1.0,1.0
931,Tau > 0.75,0.2465,0.8305084745762712,-1.0,-1.0,-1.0
932,SafetyMargin > 0.08,0.2564,0.8416075650118203,1.0,1.0,1.0
933,Tau <= 0.51,0.4976,0.7626582278481012,1.0,1.0,1.0
934,SafetyMargin > 0.08,0.2527,0.8348909657320872,1.0,1.0,1.0
935,SafetyMargin <= 0.02,0.2602,0.8238095238095238,-1.0,-1.0,-1.0
936,SafetyMargin > 0.08,0.2522,0.8587731811697575,1.0,1.0,1.0
937,SafetyMargin <= 0.02,0.2471,0.8084815321477428,-1.0,-1.0,-1.0
938,Tau <= 0.51,0.5021,0.7577019150707743,1.0,1.0,1.0
939,SafetyMargin <= 0.02,0.2488,0.8246392896781354,-1.0,-1.0,-1.0
940,Tau <= 0.25,0.2588,0.9244712990936556,1.0,1.0,1.0
941,Tau > 0.75,0.2517,0.8452579034941764,-1.0,-1.0,1.0
942,SafetyMargin <= 0.05,0.4947,0.696061140505585,-1.0,-1.0,-1.0
943,Tau > 0.75,0.2535,0.8015267175572519,-1.0,-1.0,1.0
944,SafetyMargin > 0.05,0.5024,0.7519260400616333,1.0,1.0,1.0
945,SafetyMargin <= 0.02,0.2514,0.8288159771754636,-1.0,-1.0,-1.0
946,SafetyMargin > 0.08,0.258,0.8707692307692307,1.0,1.0,1.0
947,Tau <= 0.25,0.2458,0.885286783042394,1.0,1.0,1.0
948,Tau > 0.75,0.2507,0.8213096559378469,-1.0,-1.0,-1.0
949,Tau <= 0.51,0.5022,0.7568692756036636,1.0,1.0,1.0
950,Tau > 0.75,0.2451,0.8074179743223966,-1.0,-1.0,-1.0
951,Tau > 0.51,0.4997,0.7264061010486177,-1.0,-1.0,1.0
952,SafetyMargin <= 0.02,0.2583,0.812375249500998,-1.0,-1.0,-1.0
953,SafetyMargin > 0.05,0.4926,0.75,1.0,1.0,-1.0
954,Tau > 0.75,0.241,0.8312925170068027,-1.0,-1.0,-1.0
955,Tau <= 0.25,0.2533,0.9307359307359307,1.0,1.0,1.0
956,Tau <= 0.25,0.2529,0.9059561128526645,1.0,1.0,1.0
957,SafetyMargin <= 0.02,0.251,0.8079911209766926,-1.0,-1.0,-1.0
958,SafetyMargin <= 0.02,0.2559,0.8102372034956304,-1.0,-1.0,-1.0
959,Tau > 0.75,0.2446,0.8384615384615385,-1.0,-1.0,-1.0
960,SafetyMargin > 0.08,0.2469,0.8445078459343794,1.0,1.0,1.0
961,Tau <= 0.25,0.2469,0.8953846153846153,1.0,1.0,1.0
962,Tau <= 0.51,0.5054,0.7573354480570975,1.0,1.0,1.0
963,Tau > 0.75,0.2552,0.8234349919743178,-1.0,-1.0,-1.0
964,SafetyMargin > 0.08,0.2542,0.8242280285035629,1.0,1.0,1.0
965,Tau <= 0.51,0.4911,0.7712,1.0,1.0,1.0
966,Tau > 0.75,0.2436,0.8430913348946136,-1.0,-1.0,-1.0
967,SafetyMargin > 0.08,0.2461,0.8335183129855716,1.0,1.0,1.0
968,Tau <= 0.25,0.2461,0.9034941763727121,1.0,1.0,1.0
969,SafetyMargin <= 0.05,0.506,0.7024793388429752,-1.0,-1.0,-1.0
970,Tau <= 0.25,0.2514,0.9161490683229814,1.0,1.0,1.0
971,Tau > 0.75,0.2507,0.8206627680311891,-1.0,-1.0,-1.0
973,SafetyMargin > 0.08,0.2496,0.865625,1.0,1.0,1.0
974,SafetyMargin > 0.05,0.5055,0.7324675324675325,1.0,1.0,1.0
975,SafetyMargin > 0.08,0.2532,0.8535773710482529,1.0,1.0,1.0
976,Tau <= 0.25,0.2491,0.8718801996672213,1.0,1.0,-1.0
977,Tau > 0.75,0.2553,0.8325471698113207,-1.0,-1.0,1.0
978,SafetyMargin <= 0.02,0.249,0.8121019108280255,-1.0,-1.0,-1.0
979,Tau <= 0.25,0.2528,0.8927680798004988,1.0,1.0,-1.0
980,SafetyMargin > 0.08,0.2489,0.8084848484848485,1.0,1.0,1.0
981,SafetyMargin <= 0.02,0.2473,0.8250688705234159,-1.0,-1.0,-1.0
982,Tau > 0.75,0.2459,0.8494117647058823,-1.0,-1.0,-1.0
984,Tau > 0.75,0.253,0.8314606741573034,-1.0,-1.0,-1.0
985,Tau <= 0.51,0.4971,0.7905236907730673,1.0,1.0,-1.0
986,Tau <= 0.25,0.2483,0.8769230769230769,1.0,1.0,1.0
987,Tau <= 0.51,0.5002,0.7829246139872843,1.0,1.0,-1.0
988,Eta <= 0.25,0.2529,0.708685626441199,-1.0,-1.0,-1.0
989,Tau <= 0.51,0.5001,0.759958071278826,1.0,1.0,-1.0
990,SafetyMargin <= 0.02,0.2358,0.809575625680087,-1.0,-1.0,-1.0
991,Tau > 0.75,0.2531,0.818976279650437,-1.0,-1.0,-1.0
992,SafetyMargin <= 0.02,0.2546,0.7920133111480865,-1.0,-1.0,-1.0
993,SafetyMargin > 0.08,0.2413,0.8728179551122195,1.0,1.0,1.0
994,Tau <= 0.25,0.2507,0.9034941763727121,1.0,1.0,-1.0
995,Tau <= 0.51,0.4978,0.750801282051282,1.0,1.0,1.0
996,Tau <= 0.25,0.2511,0.9009287925696594,1.0,1.0,1.0
997,SafetyMargin <= 0.05,0.4929,0.7075386012715713,-1.0,-1.0,1.0
998,SafetyMargin <= 0.05,0.5026,0.7060782681099084,-1.0,-1.0,1.0
999,SafetyMargin <= 0.05,0.4892,0.6988352745424293,-1.0,-1.0,1.0
