Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
829,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4871,0.6211401425178147,1.0,1.0,1.0
831,medianEntropy <= 2.72,0.2413,0.6130790190735694,1.0,1.0,1.0
833,medianEntropy > 2.78,0.2541,1.0,-1.0,-1.0,-1.0
834,meanEntropy > 2.75,0.4961,0.9334442595673876,-1.0,-1.0,1.0
835,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4842,0.6494360902255639,1.0,1.0,1.0
837,medianEntropy <= 2.72,0.2517,0.6422167889160554,1.0,1.0,1.0
838,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4889,0.6153846153846154,1.0,1.0,1.0
839,medianEntropy > 2.78,0.2483,1.0,-1.0,-1.0,-1.0
841,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4902,0.6299052774018945,1.0,1.0,1.0
842,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4927,0.6391809629219701,1.0,1.0,1.0
845,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.484,0.6378854625550661,1.0,1.0,1.0
846,medianEntropy <= 2.72,0.2527,0.6372021521906226,1.0,1.0,-1.0
847,medianEntropy <= 2.72,0.2487,0.6530426884650318,1.0,1.0,1.0
850,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4896,0.6280701754385964,1.0,1.0,1.0
851,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.495,0.6461967899511515,1.0,1.0,1.0
853,medianEntropy > 2.75,0.5011,0.940149625935162,-1.0,-1.0,-1.0
856,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.5017,0.6284916201117319,1.0,1.0,1.0
857,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4848,0.6374429223744292,1.0,1.0,1.0
859,medianEntropy > 2.78,0.2481,1.0,-1.0,-1.0,-1.0
860,iqrsEntropy > 0.04,0.253,0.7632729544034978,-1.0,-1.0,-1.0
861,medianEntropy > 2.72,0.7479,0.7768526228143214,-1.0,-1.0,-1.0
865,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.487,0.6417611741160774,1.0,1.0,1.0
866,meanEntropy > 2.72,0.7421,0.7762970014278915,-1.0,-1.0,1.0
867,medianEntropy <= 2.72,0.2501,0.6216987865810135,1.0,1.0,1.0
868,medianEntropy <= 2.72,0.2518,0.6291693917593199,1.0,1.0,1.0
869,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4872,0.6457142857142857,1.0,1.0,1.0
870,medianEntropy <= 2.72,0.2552,0.6562054208273894,1.0,1.0,1.0
871,medianEntropy > 2.75,0.4977,0.9335548172757475,-1.0,-1.0,-1.0
872,medianEntropy <= 2.72,0.2476,0.6122093023255814,1.0,1.0,1.0
874,medianEntropy <= 2.72,0.2504,0.6336386344712739,1.0,1.0,-1.0
875,medianEntropy > 2.75,0.5031,0.9401993355481728,-1.0,-1.0,-1.0
876,medianEntropy <= 2.72,0.2481,0.6432384341637011,1.0,1.0,1.0
877,medianEntropy <= 2.72,0.241,0.6202712348322627,1.0,1.0,-1.0
878,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4922,0.6338535414165666,1.0,1.0,1.0
881,medianEntropy <= 2.72,0.2503,0.6261448792672772,1.0,1.0,1.0
882,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4875,0.6693620844564241,1.0,1.0,1.0
883,iqrsEntropy > 0.04,0.2588,0.7752247752247752,-1.0,-1.0,-1.0
884,meanEntropy > 2.75,0.5079,0.9751243781094527,-1.0,-1.0,-1.0
885,medianEntropy > 2.78,0.2439,1.0,-1.0,-1.0,-1.0
887,medianEntropy <= 2.72,0.2565,0.6133866133866134,1.0,1.0,1.0
889,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4947,0.6359761295822677,1.0,1.0,1.0
890,medianEntropy <= 2.72,0.2527,0.6333666333666333,1.0,1.0,1.0
891,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4898,0.6437941473259334,1.0,1.0,1.0
893,medianEntropy > 2.72,0.7502,0.7647963105303612,-1.0,-1.0,-1.0
898,medianEntropy > 2.78,0.2492,1.0,-1.0,-1.0,-1.0
899,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4828,0.6483899042645779,1.0,1.0,1.0
900,medianEntropy <= 2.72,0.2548,0.6333666333666333,1.0,1.0,1.0
901,medianEntropy <= 2.72,0.2532,0.623750734861846,1.0,1.0,-1.0
903,medianEntropy > 2.75,0.5024,0.963855421686747,-1.0,-1.0,-1.0
906,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4891,0.6610044313146234,1.0,1.0,1.0
911,medianEntropy <= 2.72,0.242,0.6271463614063778,1.0,1.0,1.0
914,meanEntropy > 2.78,0.2585,1.0,-1.0,-1.0,-1.0
916,meanEntropy > 2.78,0.2487,1.0,-1.0,-1.0,-1.0
919,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4868,0.627906976744186,1.0,1.0,1.0
921,medianEntropy > 2.78,0.2452,1.0,-1.0,-1.0,-1.0
922,iqrsEntropy > 0.04,0.2509,0.792467332820907,-1.0,-1.0,-1.0
924,meanEntropy > 2.75,0.4945,0.9701492537313433,-1.0,-1.0,-1.0
927,medianEntropy <= 2.72,0.2514,0.633692458374143,1.0,1.0,1.0
928,meanEntropy <= 2.72,0.2517,0.5914085914085914,1.0,1.0,1.0
931,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4942,0.6210607225211375,1.0,1.0,1.0
932,medianEntropy > 2.78,0.2546,1.0,-1.0,-1.0,-1.0
935,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4875,0.625193199381762,1.0,1.0,1.0
936,medianEntropy <= 2.72,0.2472,0.6383616383616384,1.0,1.0,1.0
939,medianEntropy > 2.78,0.246,1.0,-1.0,-1.0,-1.0
940,medianEntropy <= 2.72,0.2436,0.6283716283716284,1.0,1.0,1.0
941,medianEntropy <= 2.72,0.2465,0.6523911491791577,1.0,1.0,-1.0
942,medianEntropy > 2.75,0.4947,0.9601328903654485,-1.0,-1.0,-1.0
943,medianEntropy > 2.72,0.7419,0.7890061077179344,-1.0,-1.0,-1.0
944,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4846,0.6298031865042174,1.0,1.0,1.0
945,meanEntropy <= 2.75 AND medianEntropy <= 2.75,0.4912,0.639569635385535,1.0,1.0,1.0
947,medianEntropy <= 2.72,0.2526,0.6242197253433208,1.0,1.0,-1.0
951,stdsEntropy > 0.02,0.5004,0.7238873751135332,-1.0,-1.0,-1.0
953,medianEntropy <= 2.75 AND meanEntropy <= 2.75,0.4855,0.6390845070422535,1.0,1.0,-1.0
