Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
809,y > 2.17,0.7456,0.574002574002574,-1.0,-1.0,-1.0
810,y > 2.17,0.7468,0.5624375624375625,-1.0,-1.0,-1.0
811,x > 7.65,0.2532,0.81875,1.0,1.0,1.0
812,y > 5.00,0.503,0.5263157894736842,-1.0,-1.0,-1.0
813,y > 2.17,0.7543,0.5445462114904246,-1.0,-1.0,-1.0
814,y <= 2.17,0.2431,0.9800995024875622,1.0,1.0,1.0
815,x > 7.65,0.2517,0.8354114713216958,1.0,1.0,1.0
816,y <= 2.17,0.2557,0.9751243781094527,1.0,1.0,1.0
817,y <= 5.00,0.501,0.8571428571428571,1.0,1.0,1.0
818,y > 2.17,0.7494,0.5665116279069767,-1.0,-1.0,-1.0
819,y > 2.17,0.7522,0.5587010824313072,-1.0,-1.0,-1.0
820,y > 2.17,0.7468,0.5671641791044776,-1.0,-1.0,-1.0
821,y > 2.17,0.7435,0.5548902195608783,-1.0,-1.0,-1.0
822,y <= 5.00,0.4927,0.8582834331337326,1.0,1.0,1.0
823,y <= 2.17,0.2492,0.984,1.0,1.0,1.0
824,y > 2.17,0.7469,0.5677603423680456,-1.0,-1.0,-1.0
825,y > 2.17,0.7534,0.5690093141405589,-1.0,-1.0,-1.0
826,y > 2.17,0.7491,0.5326460481099656,-1.0,-1.0,-1.0
827,x > 7.65,0.2502,0.8136792452830188,1.0,1.0,-1.0
828,y <= 2.17,0.2469,0.9701492537313433,1.0,1.0,1.0
829,y <= 2.17,0.2466,0.9763779527559056,1.0,1.0,1.0
830,y > 2.17,0.7483,0.5701107011070111,-1.0,-1.0,-1.0
831,y > 5.00,0.4994,0.5704419889502762,-1.0,-1.0,-1.0
832,y > 2.17,0.7511,0.5606190885640585,-1.0,-1.0,-1.0
833,y <= 2.17,0.2506,0.984375,1.0,1.0,1.0
834,y <= 5.00,0.4993,0.8416666666666667,1.0,1.0,1.0
835,y <= 2.17,0.2501,0.984,1.0,1.0,1.0
836,y > 2.17,0.7463,0.5676229508196722,-1.0,-1.0,-1.0
837,y <= 5.00,0.5065,0.8603988603988604,1.0,1.0,-1.0
838,x > 7.65,0.2507,0.7903494176372712,1.0,1.0,1.0
840,y <= 2.17,0.2545,0.9666666666666667,1.0,1.0,1.0
841,y > 2.17,0.7515,0.5861781848459617,-1.0,-1.0,-1.0
842,y > 2.17,0.7503,0.5820256776034237,-1.0,-1.0,-1.0
843,y > 2.17,0.7531,0.5320970042796006,-1.0,-1.0,-1.0
844,y > 2.17,0.7508,0.55826859045505,-1.0,-1.0,-1.0
845,x > 5.12,0.5033,0.7502774694783574,1.0,1.0,1.0
846,y <= 2.17,0.25,0.9751243781094527,1.0,1.0,1.0
847,y > 2.17,0.7462,0.5618631732168851,-1.0,-1.0,-1.0
848,y > 2.17,0.7545,0.5720164609053497,-1.0,-1.0,-1.0
849,y <= 8.02,0.7565,0.7434456928838952,1.0,1.0,-1.0
850,y > 2.17,0.7462,0.5455259026687598,-1.0,-1.0,-1.0
851,y > 2.17,0.7427,0.5674325674325674,-1.0,-1.0,-1.0
852,y <= 2.17,0.2504,0.9634551495016611,1.0,1.0,1.0
854,y <= 2.17,0.2409,0.9800995024875622,1.0,1.0,1.0
855,y <= 2.17,0.2503,0.9751243781094527,1.0,1.0,1.0
856,y > 5.00,0.5031,0.563169164882227,-1.0,-1.0,-1.0
857,y <= 5.00,0.5055,0.8542274052478134,1.0,1.0,1.0
858,y > 2.17,0.7465,0.5571315996847912,-1.0,-1.0,-1.0
859,y <= 2.17,0.2407,0.9900497512437811,1.0,1.0,1.0
860,x <= 5.12 AND y <= 8.02,0.4741,0.5194228634850167,-1.0,-1.0,-1.0
861,y > 2.17,0.7501,0.5635910224438903,-1.0,-1.0,-1.0
862,y <= 2.17,0.2479,0.9829059829059829,1.0,1.0,1.0
863,y <= 2.17,0.2504,0.9850746268656716,1.0,1.0,-1.0
864,y <= 5.00,0.5104,0.8559322033898306,1.0,1.0,1.0
865,y <= 2.17,0.2552,0.9751243781094527,1.0,1.0,1.0
866,y > 2.17,0.7502,0.5685740236148955,-1.0,-1.0,-1.0
867,y > 5.00,0.4941,0.5496074232690935,-1.0,-1.0,-1.0
868,x > 5.12,0.4997,0.7348008385744235,1.0,1.0,-1.0
869,y > 2.17,0.754,0.5728971962616822,-1.0,-1.0,-1.0
870,y > 2.17,0.7419,0.5842696629213483,-1.0,-1.0,-1.0
871,y <= 5.00,0.5026,0.8702594810379242,1.0,1.0,1.0
872,y > 2.17,0.7535,0.5603663613655288,-1.0,-1.0,-1.0
873,y > 2.17,0.7494,0.5677530017152659,-1.0,-1.0,-1.0
874,x > 7.65,0.2476,0.833095577746077,1.0,1.0,1.0
875,y <= 5.00,0.4913,0.8599221789883269,1.0,1.0,1.0
876,y > 2.17,0.7449,0.5593008739076155,-1.0,-1.0,-1.0
877,y <= 5.00,0.4951,0.828080229226361,1.0,1.0,1.0
878,y > 2.17,0.7509,0.5785876993166287,-1.0,-1.0,-1.0
879,y > 2.17,0.7435,0.5684315684315684,-1.0,-1.0,-1.0
880,y > 2.17,0.7508,0.5557263643351268,-1.0,-1.0,-1.0
881,y > 2.17,0.7461,0.555858310626703,-1.0,-1.0,-1.0
882,y <= 2.17,0.2503,1.0,1.0,1.0,1.0
883,y <= 2.17,0.2543,0.9800995024875622,1.0,1.0,1.0
884,y <= 2.17,0.2552,1.0,1.0,1.0,1.0
885,y > 5.00,0.4931,0.5488086087624904,-1.0,-1.0,-1.0
886,y > 2.17,0.7546,0.5488086087624904,-1.0,-1.0,-1.0
887,x > 7.65,0.2459,0.8074179743223966,1.0,1.0,-1.0
888,y > 2.17,0.7451,0.5757071547420965,-1.0,-1.0,-1.0
889,y > 2.17,0.75,0.5610972568578554,-1.0,-1.0,-1.0
890,x > 7.65,0.2519,0.8317757009345794,1.0,1.0,1.0
891,y <= 2.17,0.2471,0.9900497512437811,1.0,1.0,1.0
892,y > 2.17,0.7516,0.5670103092783505,-1.0,-1.0,-1.0
893,y > 2.17,0.7518,0.5397096498719044,-1.0,-1.0,-1.0
894,y > 2.17,0.7446,0.5766299745977985,-1.0,-1.0,-1.0
895,y <= 5.00,0.5049,0.8970099667774086,1.0,1.0,1.0
896,y <= 2.17,0.2403,0.9642857142857143,1.0,1.0,1.0
897,y > 2.17,0.7505,0.5517487508922199,-1.0,-1.0,-1.0
898,y <= 2.17,0.252,0.9586776859504132,1.0,1.0,1.0
899,y > 5.00,0.5,0.5641813989239047,-1.0,-1.0,-1.0
900,y <= 2.17,0.2492,0.9761904761904762,1.0,1.0,1.0
901,y <= 2.17,0.2524,0.9751243781094527,1.0,1.0,1.0
902,y <= 2.17,0.2487,0.967741935483871,1.0,1.0,1.0
903,y > 2.17,0.7518,0.5694087403598972,-1.0,-1.0,-1.0
904,y > 2.17,0.7505,0.5260223048327137,-1.0,-1.0,-1.0
905,y <= 2.17,0.251,0.9701492537313433,1.0,1.0,1.0
906,y <= 2.17,0.2509,0.9830508474576272,1.0,1.0,1.0
907,y > 2.17,0.747,0.5545378850957535,-1.0,-1.0,-1.0
908,y <= 2.17,0.251,0.9651741293532339,1.0,1.0,1.0
909,y <= 5.00,0.5068,0.8706467661691543,1.0,1.0,1.0
911,x > 7.65,0.245,0.8266978922716628,1.0,1.0,1.0
912,y > 2.17,0.7492,0.5689404934687954,-1.0,-1.0,-1.0
913,y <= 2.17,0.2459,0.9850746268656716,1.0,1.0,1.0
914,y <= 2.17,0.2546,0.9900990099009901,1.0,1.0,1.0
915,y > 2.17,0.7479,0.5537052456286428,-1.0,-1.0,-1.0
916,y > 2.17,0.7526,0.5502645502645502,-1.0,-1.0,-1.0
917,y > 2.17,0.7527,0.5889175257731959,-1.0,-1.0,-1.0
918,y <= 2.17,0.2506,0.9751243781094527,1.0,1.0,1.0
919,y > 2.17,0.7464,0.603359173126615,-1.0,-1.0,-1.0
920,y <= 2.17,0.2449,0.9701492537313433,1.0,1.0,1.0
921,y > 2.17,0.7473,0.5525423728813559,-1.0,-1.0,-1.0
922,x <= 2.47 AND y <= 5.00,0.2097,0.5077484047402006,-1.0,-1.0,-1.0
923,y > 5.00,0.4959,0.5861742424242424,-1.0,-1.0,-1.0
925,y > 2.17,0.7532,0.5724275724275725,-1.0,-1.0,-1.0
926,y <= 2.17,0.2455,0.9603174603174603,1.0,1.0,1.0
927,y <= 2.17,0.2511,0.9701492537313433,1.0,1.0,1.0
928,x > 7.65,0.2518,0.8206106870229007,1.0,1.0,1.0
929,y <= 5.00,0.5082,0.8485714285714285,1.0,1.0,1.0
930,y > 2.17,0.7455,0.5563480741797432,-1.0,-1.0,-1.0
931,y > 2.17,0.7509,0.5306704707560628,-1.0,-1.0,-1.0
932,y > 2.17,0.7533,0.5505403687221869,-1.0,-1.0,-1.0
934,y <= 5.00,0.5005,0.8803986710963455,1.0,1.0,-1.0
935,y > 5.00,0.4954,0.547266881028939,-1.0,-1.0,-1.0
936,y > 2.17,0.7506,0.5603996366939146,-1.0,-1.0,-1.0
937,y <= 8.02,0.7449,0.7363552266419982,1.0,1.0,-1.0
938,x > 7.65,0.2471,0.8223552894211577,1.0,1.0,1.0
939,x <= 5.12 AND y <= 8.02,0.4823,0.4660336011687363,-1.0,-1.0,-1.0
940,y > 2.17,0.7483,0.5705731394354149,-1.0,-1.0,-1.0
941,y <= 2.17,0.2449,0.9701492537313433,1.0,1.0,1.0
942,y <= 8.02,0.7464,0.7712287712287712,1.0,1.0,1.0
943,y <= 2.17,0.2479,0.9900497512437811,1.0,1.0,1.0
944,y > 2.17,0.747,0.5737963693764798,-1.0,-1.0,-1.0
945,y > 2.17,0.7519,0.5645714285714286,-1.0,-1.0,-1.0
946,y <= 2.17,0.2512,0.9763779527559056,1.0,1.0,1.0
947,y > 2.17,0.7569,0.5715871254162043,-1.0,-1.0,-1.0
948,y > 2.17,0.7469,0.5557299843014128,-1.0,-1.0,-1.0
949,y <= 2.17,0.2516,0.9800995024875622,1.0,1.0,1.0
950,y <= 2.17,0.2511,0.9701492537313433,1.0,1.0,1.0
951,x > 7.65,0.2494,0.8236272878535774,1.0,1.0,1.0
952,y > 5.00,0.498,0.5852631578947368,-1.0,-1.0,-1.0
953,y > 2.17,0.7426,0.5831202046035806,-1.0,-1.0,-1.0
954,y > 2.17,0.7547,0.5544455544455544,-1.0,-1.0,-1.0
955,y <= 2.17,0.245,0.9701492537313433,1.0,1.0,1.0
956,x > 7.65,0.2473,0.8151658767772512,1.0,1.0,1.0
957,y <= 5.00,0.5025,0.8542914171656687,1.0,1.0,1.0
958,y <= 2.17,0.2507,0.9555555555555556,1.0,1.0,1.0
959,y > 2.17,0.7499,0.5588822355289421,-1.0,-1.0,-1.0
960,y <= 2.17,0.2434,0.975,1.0,1.0,1.0
961,x > 5.12,0.4959,0.7252289758534555,1.0,1.0,-1.0
962,y <= 2.17,0.254,0.975,1.0,1.0,1.0
963,y <= 2.17,0.2491,0.9751243781094527,1.0,1.0,1.0
964,y <= 5.00,0.4972,0.8538205980066446,1.0,1.0,1.0
965,y <= 5.00,0.5057,0.8502495840266223,1.0,1.0,1.0
966,x > 7.65,0.2525,0.8302828618968386,1.0,1.0,1.0
967,y <= 2.17,0.2486,0.9615384615384616,1.0,1.0,1.0
968,y <= 5.00,0.496,0.8635607321131448,1.0,1.0,1.0
969,y <= 2.17,0.2475,0.9667774086378738,1.0,1.0,1.0
970,y <= 5.00,0.5,0.8612244897959184,1.0,1.0,1.0
971,y <= 5.00,0.5042,0.8668885191347754,1.0,1.0,1.0
972,x <= 2.47 AND y <= 8.02,0.2476,0.48367346938775513,-1.0,-1.0,-1.0
973,y > 2.17,0.751,0.5571587125416204,-1.0,-1.0,-1.0
974,y > 2.17,0.7545,0.5520965692503177,-1.0,-1.0,-1.0
975,y > 2.17,0.7495,0.5707547169811321,-1.0,-1.0,-1.0
976,y > 5.00,0.4899,0.5508090614886731,-1.0,-1.0,-1.0
977,y <= 5.00,0.501,0.8847736625514403,1.0,1.0,1.0
978,x > 7.65,0.2553,0.8218527315914489,1.0,1.0,1.0
979,x > 5.12,0.5013,0.7615480649188514,1.0,1.0,1.0
980,y <= 2.17,0.2512,0.9700996677740864,1.0,1.0,1.0
981,y <= 2.17,0.251,1.0,1.0,1.0,1.0
982,y <= 5.00,0.5008,0.896774193548387,1.0,1.0,1.0
983,y <= 5.00,0.4972,0.8868552412645591,1.0,1.0,1.0
984,y > 5.00,0.5035,0.5434298440979956,-1.0,-1.0,-1.0
985,y <= 2.17,0.2488,0.9609375,1.0,1.0,1.0
986,y <= 2.17,0.2485,0.9833333333333333,1.0,1.0,1.0
987,x > 7.65,0.2478,0.8333333333333334,1.0,1.0,1.0
988,y > 5.00,0.505,0.5527192008879024,-1.0,-1.0,-1.0
989,y <= 5.00,0.5004,0.8436363636363636,1.0,1.0,1.0
990,y > 2.17,0.7448,0.5626477541371159,-1.0,-1.0,-1.0
991,y > 2.17,0.7499,0.5794392523364486,-1.0,-1.0,-1.0
992,x <= 2.47 AND y <= 8.02,0.2507,0.48576214405360135,-1.0,-1.0,-1.0
993,y > 5.00,0.5048,0.5563471502590673,-1.0,-1.0,-1.0
994,x > 7.65,0.2522,0.8219633943427621,1.0,1.0,1.0
995,y > 2.17,0.7433,0.5873544093178037,-1.0,-1.0,-1.0
996,y <= 2.17,0.2494,0.9563318777292577,1.0,1.0,1.0
997,y <= 2.17,0.2501,0.9696969696969697,1.0,1.0,1.0
998,y > 2.17,0.7514,0.5395503746877602,-1.0,-1.0,-1.0
999,y > 2.17,0.7526,0.5893451720310766,-1.0,-1.0,-1.0
